_id,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,代码,昨日成交额,开盘收盘幅,开盘开盘幅,EMA121开盘比值,EMA121收盘比值,EMA121最高比值,EMA121最低比值,EMA9开盘比值,EMA4开盘比值,EMA9开盘动能4,EMA9收盘比值,EMA4收盘比值,EMA9收盘动能4,EMA9最高比值,EMA4最高比值,EMA9最高动能4,EMA9最低比值,EMA4最低比值,EMA9最低动能4,60日最高开盘价,60日最低开盘价,最高开盘价日期,最低开盘价日期,1日后总涨跌幅（未来函数）,2日后总涨跌幅（未来函数）,3日后总涨跌幅（未来函数）,4日后总涨跌幅（未来函数）,5日后总涨跌幅（未来函数）,6日后总涨跌幅（未来函数）,7日后总涨跌幅（未来函数）,8日后总涨跌幅（未来函数）
643c9e407bb07cf12acd3e50,2015-07-10,85.06,87.29,87.29,82.9,135697.0,315428336.0,5.52,9.72972972972974,7.74,2.8,600536.0,729118176.0,6.926461345066004,20.37928106425135,0.4995270338152623,0.513165981690013,0.4968746839283912,0.5034480335668827,0.8617646396649936,1.0973006095397808,1.273318211299956,0.9084086862005966,1.0938253814103562,1.2041115392514152,0.828746241890395,1.0257947000411296,1.2377669402171418,0.8974991278824997,1.0854337152209494,1.2093980723767943,138.7,83.94,26.0,37.0,9.737656088899072,20.46053385267499,8.706610150074457,16.57692748310231,27.96425707412073,37.0374613357773,35.05556192003665,39.09955321342651
643c9f817bb07cf12ad6df2c,2015-08-04,16.81,18.67,18.67,16.81,272366.0,234081757.0,11.06,11.064842355740655,1.86,7.62,409.0,200579912.0,0.0,-8.641304347826084,0.4971719512314358,0.5507589462033186,0.5342851939709707,0.5124328600364798,0.8094269969504042,0.9054672771343916,1.1186521830206164,0.9020292033497972,1.0121984277582003,1.1221348754555576,0.8528142922397591,0.9496439471007124,1.1135413134395862,0.844252232142856,0.9417366946778696,1.1154684095860563,24.62,12.36,6.0,25.0,10.980182110337422,19.22870915907873,13.497589716122116,25.816818425281184,26.03106588109265,27.370112479914297,13.765399035886428,18.37171933583288
643c9ee67bb07cf12ad204de,2015-08-26,65.77,60.19,70.41,59.77,835325.0,768954544.0,16.18,-8.484111296943897,-5.58,3.62,750.0,634102144.0,0.0,-0.1214882308276377,0.4912759939206049,0.4504573543155327,0.5086616749467283,0.4612015062670787,0.7270616847225276,0.8633216289830339,1.1874118071735658,0.6889793322734495,0.8458997962195217,1.2277578681907282,0.7495121056926919,0.8838260214648842,1.179201796411361,0.6975866585400666,0.8415050508605814,1.2063089804809517,113.34,57.23,51.0,12.0,10.250872237913278,17.411530154510714,14.603754776540969,16.846652267818584,15.301545107160663,11.795979398571198,16.56421332447251,21.33244725037382
643c9f577bb07cf12ad5a22d,2015-08-27,26.93,28.11,28.28,24.87,578079.0,541301744.0,12.91,6.3966691900075645,1.69,2.91,601519.0,579074224.0,1.930355791067373,-8.025956284153013,0.4136219161111137,0.4310710397611265,0.4176594869516499,0.3962360296208905,0.7436943847806082,0.8946100822190848,1.2029270363295763,0.7947662729328981,0.9656475437993848,1.2150082064200955,0.7519054652880357,0.9127733397885912,1.2139469413737154,0.7274056741737345,0.8787985865724385,1.2081272084805668,46.01,23.99,40.0,3.0,9.64069726076129,1.814300960512272,-8.25329064389897,-10.992529348986125,-8.146567057986475,-0.4268943436499528,5.691924581999297,1.2095339736748478
643c9ea67bb07cf12acfb01b,2015-08-27,434.55,452.44,455.56,401.62,450623.0,2086227552.0,12.92,8.348100962689786,34.86,7.29,600570.0,2353125968.0,4.063891948848131,-3.660266926794664,0.4420430683991863,0.4581312011043637,0.442817185266494,0.4256465518185222,0.7740899230452544,0.9251551505732328,1.195152039873728,0.818019096674656,0.9798428794958296,1.1978239670430757,0.7802258446338103,0.9342185537412544,1.1973694029319404,0.7511455521405463,0.8943919562179544,1.1907039237191746,735.51,358.6,45.0,11.0,5.472548846255854,2.4931482627530865,-2.7782689417381268,-5.77977190345681,-13.909026611263377,-8.009901865440728,1.0321810626823469,-3.304305543276453
643c9f817bb07cf12ad6df3a,2015-08-27,14.86,15.11,15.36,13.75,233290.0,168543579.0,11.17,4.857737682165153,0.7,6.52,409.0,226396050.0,3.1228313671061603,-5.65079365079365,0.4467296406902962,0.4534960152198014,0.4459288264424734,0.4271666431313146,0.7570902915369375,0.8977495846548845,1.1857893235328647,0.7888966237382538,0.9465935787000788,1.199895588619159,0.751549418288571,0.8978518193774663,1.1946677058470156,0.743466506458395,0.8805635606788331,1.184402462020137,21.9,12.36,46.0,11.0,10.19192587690272,1.786896095301138,-9.463931171409657,-15.751158173395098,-12.442091330244864,-4.367968232958308,1.6545334215751106,-2.382528127068162
643c9f6a7bb07cf12ad62cfb,2015-08-27,84.54,85.93,87.89,78.45,82833.0,170194886.0,11.54,5.061743489424142,4.14,4.21,681.0,176597843.0,3.3622692260667497,-4.463781218216734,0.4571935532890553,0.4657955415465125,0.4563845053909443,0.4442500149761134,0.7336843323304794,0.9029157321371356,1.230659688846167,0.7669962610705037,0.94574069997799,1.233044733044736,0.7370024597495529,0.9056156620298826,1.2287824145629411,0.7210477941176475,0.8815597258118872,1.222609281941788,191.44,67.89,50.0,3.0,9.414639823111814,-2.816245781450022,-13.801931804957537,-11.951588502269296,-9.845222855812874,-0.0465495170487662,7.843593622716161,5.201908530198995
643c9e937bb07cf12acf1c7a,2015-08-27,22.41,24.46,24.54,20.63,126632.0,84162213.0,18.63,16.53168175321582,3.47,3.61,600727.0,105901163.0,6.765126250595532,-6.508135168961193,0.4695591189305254,0.5090802134254371,0.4838320192011573,0.4558050444350705,0.6444799488736218,0.8765890866418935,1.36014950996371,0.7189183893406479,0.9983673469387752,1.3887074829931982,0.658104886769964,0.8981608564370006,1.3647685566433827,0.6455616981328876,0.8822837592216414,1.3666916140988663,48.38,18.15,57.0,11.0,16.271463614063777,5.519215044971371,-8.381030253475064,-16.516762060506952,-12.469337694194603,1.1856091578086536,9.89370400654128,5.519215044971371
643c9f577bb07cf12ad5a22e,2015-08-28,28.54,30.82,30.85,27.85,634267.0,638563472.0,10.67,9.64069726076129,2.71,3.19,601519.0,541301744.0,1.529704731412318,5.978462681024888,0.4405264876669828,0.4746613989020682,0.4577145722900501,0.4457367417177899,0.8257570886645671,1.000613550705583,1.2117529046269504,0.9096513954022238,1.0748975499171716,1.1816587709865274,0.8544654397734968,1.0290193462308217,1.2042843377066204,0.8559281518918174,1.026917404129794,1.1997705670272056,46.01,23.99,39.0,2.0,-7.138221933809207,-16.320571057754705,-18.818948734587934,-16.223231667748216,-9.1823491239455,-3.601557430240099,-7.689811810512658,-5.191434133679429
643c9ea67bb07cf12acfb01c,2015-08-28,456.66,477.2,486.19,439.32,532147.0,2631178528.0,10.36,5.472548846255854,24.76,8.61,600570.0,2086227552.0,0.9327203607108148,5.088022091819133,0.4655477686028958,0.484354110356289,0.4736584458985892,0.4666780151427531,0.8498898849219888,1.0117422899680972,1.1904392650360405,0.8976730478621017,1.05435845315098,1.174546184339655,0.8647938764741097,1.0272722950880306,1.18788109286385,0.8589714623379338,1.0206715494659335,1.1882484974388876,735.51,358.6,44.0,10.0,-2.82481139983235,-7.822715842414074,-10.668482816429158,-18.375943000838223,-12.782900251466888,-4.209974853310971,-8.321458507963108,-7.573344509639557
