日期,执行策略,收益率,资金余额
2015-11-06,超跌策略,0.018252367181305074,36256.27459338675
2015-11-09,超跌策略,-0.0049989585503020795,36075.03097950604
2015-11-12,超跌策略,-0.034343193887997336,34836.099196061354
2015-11-16,超跌策略,0.050200803212851364,36584.8993565062
2015-11-17,超跌策略,-0.004357613319709408,36425.47651177006
2015-11-18,超跌策略,0.02760995198279792,37431.182169210566
2015-11-19,超跌策略,0.03445623764148964,38720.91987723477
2015-11-20,超跌策略,0.02866705356459942,39830.934561426024
2015-11-23,超跌策略,0.00026891356934255484,39841.645640209186
2015-11-24,超跌策略,0.005479452054794498,40059.95602727882
2015-11-25,超跌策略,0.0737765955287577,43015.44320000319
2015-11-26,超跌策略,-0.08847196471353014,39209.78242707565
2015-11-27,超跌策略,0.09806576402321077,43054.91969797068
2015-12-01,超跌策略,0.06699478997865871,45939.375000684246
2015-12-02,超跌策略,0.015496960479987942,46651.2956795452
2015-12-03,超跌策略,-0.01904761904761909,45762.69957136338
2015-12-07,超跌策略,-0.01406124892452909,45119.218861232
2015-12-08,超跌策略,-0.020637747336471057,44188.05982235496
2015-12-10,超跌策略,0.007622506934354734,44524.88361476654
2015-12-15,超跌策略,-0.005834781434324476,44265.09065048565
2015-12-16,超跌策略,0.038143380661159965,45953.51085316787
2015-12-17,超跌策略,-0.0020029573381060706,45861.467931392785
2015-12-22,超跌策略,-0.029324266893327677,44516.61400565283
2015-12-23,超跌策略,-0.022985989492119052,43493.355583894176
2015-12-24,超跌策略,0.013892000896257972,44097.5653186469
2015-12-28,超跌策略,0.0026296661885976125,44213.52719516482
2015-12-30,超跌策略,0.004831902696787571,44427.16265645363
2015-12-31,超跌策略,-0.09858489377421553,40047.31554527735
2016-01-04,超跌策略,0.007838524397205227,40361.22740522158
2016-01-06,超跌策略,-0.10725785193342208,36032.16885234114
2016-01-08,超跌策略,-0.05235142091564415,34145.833614248666
2016-01-12,超跌策略,-0.03920069726468811,32807.29312788609
2016-01-13,超跌策略,0.02973230257506776,33782.72949383334
2016-01-19,超跌策略,-0.02551381998582558,32920.803014897836
2016-01-22,超跌策略,0.0316334563860059,33962.2018012619
2016-01-25,超跌策略,-0.06337949598637271,31809.694568510444
2016-01-26,超跌策略,-0.005623242736644829,31630.820934573178
2016-01-27,超跌策略,-0.05453979385118868,29905.682481457694
