_id,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,代码,昨日成交额,开盘收盘幅,开盘开盘幅,EMA121开盘比值,EMA121收盘比值,EMA121最高比值,EMA121最低比值,EMA9开盘比值,EMA4开盘比值,EMA9开盘动能4,EMA9收盘比值,EMA4收盘比值,EMA9收盘动能4,EMA9最高比值,EMA4最高比值,EMA9最高动能4,EMA9最低比值,EMA4最低比值,EMA9最低动能4,60日最高开盘价,60日最低开盘价,最高开盘价日期,最低开盘价日期,1日后总涨跌幅（未来函数）,2日后总涨跌幅（未来函数）,3日后总涨跌幅（未来函数）,4日后总涨跌幅（未来函数）,5日后总涨跌幅（未来函数）,6日后总涨跌幅（未来函数）,7日后总涨跌幅（未来函数）,8日后总涨跌幅（未来函数）
643c9e037bb07cf12acb547e,2015-09-09,12.83,13.29,13.68,12.72,415581.0,247603638.0,7.55,4.481132075471694,0.57,4.19,601218.0,147299033.0,0.864779874213828,7.99663299663298,0.5639826783210177,0.5853176480865404,0.582453350035715,0.5795905148878008,1.0414900333724189,1.0822437789962005,1.0391302310323776,1.076210185351809,1.078514911746804,1.002141520705123,1.0585504255867917,1.0708414872798433,1.0116112198304,1.0766481707890525,1.0816326530612246,1.0046296296296302,16.59,11.0,50.0,4.0,-1.805869074492084,-1.2039127163280594,-10.910458991723091,-18.73589164785552,-10.60948081264107,-13.092550790067714,-10.308502633559058,-6.6215199398043545
643c9f807bb07cf12ad6da04,2015-09-11,11.92,12.24,12.64,11.92,167677.0,198041441.0,6.06,3.030303030303028,0.36,5.59,601007.0,180317533.0,0.336700336700324,-0.9966777408637828,0.5552894795604864,0.5656818746061146,0.5639652794678347,0.5755673587638818,0.9890292246704148,1.0216413113349057,1.0329738352022495,1.00768386388584,1.01809107922645,1.0103278574894292,0.9988585477214856,1.0272247054043058,1.0283985732990188,1.0177402523479744,1.032258064516128,1.0142647518702934,18.31,10.53,36.0,2.0,-9.640522875816991,-13.56209150326797,-5.392156862745101,-9.558823529411764,-8.823529411764708,-3.9215686274509887,-2.777777777777779,-5.228758169934644
643c9e037bb07cf12acb5480,2015-09-11,13.05,13.13,13.35,12.8,365036.0,216556603.0,4.21,0.6130268199233679,0.08,3.68,601218.0,222626659.0,0.0,0.8500772797527034,0.5793148232393641,0.5839759753578332,0.5738834789343351,0.5891280615602315,1.0459524445631854,1.0295857988165646,0.9843523997370112,1.0412371134020624,1.006323050392795,0.9664686721594165,1.02072891003313,1.0015003750937734,0.9811619571559578,1.0531127159703808,1.0215482841181167,0.9700274895805628,16.59,11.0,48.0,2.0,-9.824828636709826,-17.74562071591774,-9.520182787509524,-12.033511043412036,-9.21553693830922,-5.483625285605487,-4.645849200304653,-6.321401370906321
643c9ec37bb07cf12ad0cc39,2015-09-11,10.05,10.28,10.3,9.94,87555.0,68834358.0,3.6,2.697302697302684,0.27,1.98,600192.0,74522572.0,0.3996003996004083,1.617795753286155,0.5804368371311567,0.5902214967639068,0.5691101460790638,0.5954011039330704,1.0448192214392988,1.0387596899224807,0.9942004019523388,1.0536385377519624,1.02186878727634,0.9698475811795894,1.012450851900394,1.006842619745845,0.9944607363962192,1.0605809128630714,1.038933890776064,0.9795894666550516,14.66,8.28,48.0,2.0,-11.964980544747071,-19.74708171206225,-9.533073929961075,-11.575875486381316,-9.533073929961075,-4.961089494163417,-3.599221789883256,-3.01556420233462
643c9e7b7bb07cf12ace55f3,2015-09-14,9.6,8.52,9.79,8.5,234178.0,196991851.0,13.77,-9.07150480256136,-0.85,3.17,601002.0,103879564.0,2.45464247598719,3.4482758620689724,0.5686981043396523,0.5049519499221206,0.5605987468529349,0.5205091221943887,1.045498547918685,1.0234541577825136,0.9789149490641992,0.9335281227173152,0.9275993467610236,0.9936490655053496,1.0260859438686405,1.0166147455867074,0.9907695857851596,0.95708745152008,0.9415674328440892,0.9837841164343536,15.19,8.1,21.0,1.0,-6.690140845070413,1.8779342723004744,11.267605633802823,21.5962441314554,32.042253521126774,36.03286384976527,32.74647887323945,45.18779342723005
643c9f807bb07cf12ad6da05,2015-09-14,12.41,11.06,12.83,11.06,216033.0,247685614.0,14.46,-9.640522875816991,-1.18,7.2,601007.0,198041441.0,1.388888888888884,4.110738255033564,0.5790500649768815,0.5122487100577218,0.5733093535807137,0.5352012413616581,1.0380111524163556,1.0322312331045966,0.9944317367898176,0.9403873405762874,0.9309764309764308,0.9899925177702952,1.0298787013913662,1.021293532338307,0.9916639027086775,0.9601620526671168,0.953242835595776,0.9927936986760508,18.31,10.53,35.0,1.0,-4.33996383363472,4.7016274864376095,0.0904159132007142,0.9041591320072316,6.329113924050622,7.594936708860756,4.88245931283906,7.956600361663635
643c9ec37bb07cf12ad0cc3c,2015-09-16,8.28,9.3,9.3,8.28,105846.0,74148835.0,12.36,12.727272727272744,1.05,2.4,600192.0,79895924.0,0.363636363636366,-6.756756756756777,0.4837499456802526,0.540417234953992,0.5196682398795625,0.502107399704312,0.8961038961038971,0.8808510638297872,0.9829787234042542,0.9960728311317368,1.0086767895878503,1.0126536514822846,0.94844192634561,0.9567901234567896,1.0088020118884302,0.92445106066245,0.93480101608806,1.0111957851161897,14.66,9.05,45.0,2.0,-2.258064516129044,0.0,5.053763440860193,6.559139784946222,7.204301075268815,8.709677419354822,1.2903225806451424,4.623655913978486
643c9e7b7bb07cf12ace55f5,2015-09-16,8.1,8.68,8.68,8.02,153118.0,117137689.0,8.3,9.182389937106915,0.73,2.07,601002.0,126293255.0,1.8867924528301885,-2.1739130434782594,0.4852460639667295,0.5200538731208777,0.5023028030589259,0.4966884705545158,0.9137628478315376,0.918888258650026,1.0056091258586968,0.978824708683126,1.0057937427578216,1.0275524655594146,0.9365783479199156,0.9483747609942628,1.0125952229202675,0.931234679396207,0.9561847988077512,1.0267925153171074,15.19,8.79,19.0,0.0,9.216589861751157,19.354838709677423,29.60829493087558,33.525345622119815,30.29953917050692,42.51152073732718,31.566820276497708,34.9078341013825
643c9ee77bb07cf12ad20c61,2015-09-16,10.06,11.52,11.52,9.9,174028.0,75275921.0,16.43,16.835699797160242,1.66,3.17,737.0,62926346.0,2.028397565922924,-7.109879963065557,0.4927021185308713,0.5588063147935822,0.5405367675287053,0.50121758341074,0.8330113165884618,0.8406099853770621,1.0091219274423786,0.948668679659624,1.000651465798044,1.0547955121244978,0.8843398157625382,0.914467156181784,1.034067606006485,0.8636231462634497,0.9095084979329338,1.0531312203337897,20.61,10.87,38.0,1.0,-5.989583333333326,-2.430555555555547,2.517361111111116,4.947916666666674,1.388888888888884,11.631944444444445,2.864583333333326,6.336805555555558
643c9e8a7bb07cf12acec7a8,2015-09-16,9.63,11.2,11.2,9.53,157080.0,106986808.0,17.52,17.52360965372508,1.67,3.55,600810.0,142781743.0,1.0493179433368471,-9.9158091674462,0.4972348106613417,0.5760312838713798,0.550167461686796,0.5145260245855924,0.796526054590572,0.8259005145797598,1.0368782161234973,0.9137055837563458,0.9953343701399692,1.0893381717642987,0.8328513591671491,0.8972561586220686,1.0773304849010803,0.8375976562499996,0.8979976442873971,1.0721109802381894,19.75,9.99,51.0,2.0,-6.607142857142845,-8.035714285714269,-0.1785714285714279,0.7142857142857117,-3.214285714285714,-0.6249999999999867,-8.749999999999991,-3.214285714285714
