,_id_rank,时间_rank,成交额_rank,最新价_rank,日期_rank,timestamp_rank,涨跌幅_rank,昨日振幅_rank,昨日涨跌幅_rank,昨日成交额_rank,昨日资金贡献_rank,开盘收盘幅_rank,SMA2开盘比值_rank,SMA20开盘比值_rank,SMA2昨日振幅比值_rank,SMA20昨日振幅比值_rank,SMA2昨日资金贡献比值_rank,SMA20昨日资金贡献比值_rank,SMA20昨日成交额比值_rank,2日最高开盘比值_rank,2日最低开盘比值_rank,2周期开盘rsi_rank,20日最低昨日成交额比值_rank,SMA3开盘比值_rank,SMA30开盘比值_rank,SMA3昨日振幅比值_rank,SMA30昨日振幅比值_rank,SMA3昨日资金贡献比值_rank,SMA30昨日资金贡献比值_rank,SMA30昨日成交额比值_rank,3日最高开盘比值_rank,3日最低开盘比值_rank,3周期开盘rsi_rank,30日最低昨日成交额比值_rank,SMA4开盘比值_rank,SMA40开盘比值_rank,SMA4昨日振幅比值_rank,SMA40昨日振幅比值_rank,SMA4昨日资金贡献比值_rank,SMA40昨日资金贡献比值_rank,SMA40昨日成交额比值_rank,4日最高开盘比值_rank,4日最低开盘比值_rank,4周期开盘rsi_rank,40日最低昨日成交额比值_rank,SMA5开盘比值_rank,SMA50开盘比值_rank,SMA5昨日振幅比值_rank,SMA50昨日振幅比值_rank,SMA5昨日资金贡献比值_rank,SMA50昨日资金贡献比值_rank,SMA50昨日成交额比值_rank,5日最高开盘比值_rank,5日最低开盘比值_rank,5周期开盘rsi_rank,50日最低昨日成交额比值_rank,SMA6开盘比值_rank,SMA60开盘比值_rank,SMA6昨日振幅比值_rank,SMA60昨日振幅比值_rank,SMA6昨日资金贡献比值_rank,SMA60昨日资金贡献比值_rank,SMA60昨日成交额比值_rank,6日最高开盘比值_rank,6日最低开盘比值_rank,6周期开盘rsi_rank,60日最低昨日成交额比值_rank,SMA7开盘比值_rank,SMA70开盘比值_rank,SMA7昨日振幅比值_rank,SMA70昨日振幅比值_rank,SMA7昨日资金贡献比值_rank,SMA70昨日资金贡献比值_rank,SMA70昨日成交额比值_rank,7日最高开盘比值_rank,7日最低开盘比值_rank,7周期开盘rsi_rank,70日最低昨日成交额比值_rank,SMA8开盘比值_rank,SMA80开盘比值_rank,SMA8昨日振幅比值_rank,SMA80昨日振幅比值_rank,SMA8昨日资金贡献比值_rank,SMA80昨日资金贡献比值_rank,SMA80昨日成交额比值_rank,8日最高开盘比值_rank,8日最低开盘比值_rank,8周期开盘rsi_rank,80日最低昨日成交额比值_rank,SMA9开盘比值_rank,SMA90开盘比值_rank,SMA9昨日振幅比值_rank,SMA90昨日振幅比值_rank,SMA9昨日资金贡献比值_rank,SMA90昨日资金贡献比值_rank,SMA90昨日成交额比值_rank,9日最高开盘比值_rank,9日最低开盘比值_rank,9周期开盘rsi_rank,90日最低昨日成交额比值_rank,SMA10开盘比值_rank,SMA100开盘比值_rank,SMA10昨日振幅比值_rank,SMA100昨日振幅比值_rank,SMA10昨日资金贡献比值_rank,SMA100昨日资金贡献比值_rank,SMA100昨日成交额比值_rank,10日最高开盘比值_rank,10日最低开盘比值_rank,10周期开盘rsi_rank,100日最低昨日成交额比值_rank,开盘的3均值比-2均值比_rank,开盘的30均值比-2均值比_rank,开盘的4均值比-2均值比_rank,开盘的40均值比-2均值比_rank,开盘的4均值比-3均值比_rank,开盘的40均值比-3均值比_rank,开盘的5均值比-2均值比_rank,开盘的50均值比-2均值比_rank,开盘的5均值比-3均值比_rank,开盘的50均值比-3均值比_rank,开盘的5均值比-4均值比_rank,开盘的50均值比-4均值比_rank,开盘的6均值比-2均值比_rank,开盘的60均值比-2均值比_rank,开盘的6均值比-3均值比_rank,开盘的60均值比-3均值比_rank,开盘的6均值比-4均值比_rank,开盘的60均值比-4均值比_rank,开盘的6均值比-5均值比_rank,开盘的60均值比-5均值比_rank,开盘的7均值比-2均值比_rank,开盘的70均值比-2均值比_rank,开盘的7均值比-3均值比_rank,开盘的70均值比-3均值比_rank,开盘的7均值比-4均值比_rank,开盘的70均值比-4均值比_rank,开盘的7均值比-5均值比_rank,开盘的70均值比-5均值比_rank,开盘的7均值比-6均值比_rank,开盘的70均值比-6均值比_rank,开盘的8均值比-2均值比_rank,开盘的80均值比-2均值比_rank,开盘的8均值比-3均值比_rank,开盘的80均值比-3均值比_rank,开盘的8均值比-4均值比_rank,开盘的80均值比-4均值比_rank,开盘的8均值比-5均值比_rank,开盘的80均值比-5均值比_rank,开盘的8均值比-6均值比_rank,开盘的80均值比-6均值比_rank,开盘的8均值比-7均值比_rank,开盘的80均值比-7均值比_rank,开盘的9均值比-2均值比_rank,开盘的90均值比-2均值比_rank,开盘的9均值比-3均值比_rank,开盘的90均值比-3均值比_rank,开盘的9均值比-4均值比_rank,开盘的90均值比-4均值比_rank,开盘的9均值比-5均值比_rank,开盘的90均值比-5均值比_rank,开盘的9均值比-6均值比_rank,开盘的90均值比-6均值比_rank,开盘的9均值比-7均值比_rank,开盘的90均值比-7均值比_rank,开盘的9均值比-8均值比_rank,开盘的90均值比-8均值比_rank,开盘的10均值比-2均值比_rank,开盘的100均值比-2均值比_rank,开盘的10均值比-3均值比_rank,开盘的100均值比-3均值比_rank,开盘的10均值比-4均值比_rank,开盘的100均值比-4均值比_rank,开盘的10均值比-5均值比_rank,开盘的100均值比-5均值比_rank,开盘的10均值比-6均值比_rank,开盘的100均值比-6均值比_rank,开盘的10均值比-7均值比_rank,开盘的100均值比-7均值比_rank,开盘的10均值比-8均值比_rank,开盘的100均值比-8均值比_rank,开盘的10均值比-9均值比_rank,开盘的100均值比-9均值比_rank
"(0.0, 0.041666666666666664)",-2.1025539724017326e-05,,1.2399556931627156e-05,-1.6784500417695316e-05,,,0.00024000678889563254,0.00048502391893369667,0.00029840328976116204,1.3478569211491986e-05,0.0002637864466230736,0.0002360914610613588,0.00029400598976243105,0.00026946868378337056,3.14681299952825e-05,0.0001493468540698647,3.1775788516366953e-05,9.344311196921449e-05,2.8248127614053772e-05,0.00018323848185739137,0.00029992434937277113,0.0001216628379692946,6.410415055492605e-05,0.0002517066318145704,0.00028921895197113045,0.000108665556401034,0.00018945127154887669,3.2790229646812494e-05,0.00020482638781634208,-2.6605874419635688e-05,-1.833665562670994e-05,0.00028286712972837395,0.00014540034962739419,2.441071742160058e-05,0.00018780880567157498,0.00034514269575620183,0.00020233065879058062,0.0001636242551481297,0.00014833668974602256,0.00011155183659715282,-1.3393675505069658e-05,-3.7507746224228546e-05,0.00027651378231967046,0.0001700339178848523,3.7263082194422186e-05,0.0002826265460649702,0.00031348746329603054,0.00015953194287259397,0.00017761842411465767,9.959330092015527e-05,5.1705121929526575e-05,3.7241113805618234e-05,0.00011040268962539512,0.00021550415627980292,0.0001714630960633014,3.917652145030652e-05,0.00025439225515699047,0.00022933233055930964,0.00020735526405315792,0.0001496158852027332,6.288221505099784e-05,0.00020031114203906822,1.9254746410739242e-05,0.00013615413310466142,0.0002369477240717247,0.00016469778317510425,1.6653836661927783e-05,0.000266182441192959,0.00026543705937356524,0.00018007231595661326,0.00015206731998447428,5.168485789174986e-05,0.00019112136332905794,4.040288503026904e-05,0.00017311653015392574,0.00033236120176462837,0.00014425192530218047,1.813793333037748e-05,0.0002717799728806568,0.00026867852451639587,0.000187321890908143,0.00010512520359142629,0.00022971509936701886,0.0001561718005796091,3.974592132094619e-05,0.0001659446854060139,0.0002802366944143532,0.00012728756655407296,2.2789320793769598e-05,0.00021750113719778305,0.00023324623623902278,0.00017472192620507474,0.00012657457673885056,0.00015732871162440885,0.00014518574387107098,9.181274839388072e-06,0.0001070765224011501,0.00025196388059737395,0.0001322147454765105,2.186378186101355e-05,0.0002544781945360753,0.00018858119322358853,0.0001686580057010564,0.00017626278898267542,0.000182021573222489,0.00016288881797391956,4.572247606455744e-05,9.036537897968462e-05,0.0002677477523066462,0.00012797437629053206,1.3384313298233439e-05,0.0002957166763837219,0.0002798502915381674,0.0001506218980888253,0.00034997704276743365,0.00011291724197162472,0.00037158483567811785,0.00021457504503576767,0.0003027627848621266,0.00018631644205170864,0.00028693020562979956,0.00018229806597737627,0.0002890418853900984,0.00026334884244525673,0.00021686859289291778,0.00018341119545209895,0.00024344005734840788,0.0002531451782201857,0.000214729688136431,0.00018999810958245594,0.00019912902241348406,0.00025871965193969166,0.000252455694450288,0.00024127645596458956,0.00024462437166871765,0.00025646049793152085,0.00022199814304043475,0.0002446756522620223,0.00020247175434911157,0.00022885285875408264,0.00019674345134120628,0.00021789785163254117,0.0002527570223193872,0.0002350013630892039,0.0002459858173273779,0.00025634823923397746,0.00022379858735097798,0.0002578789212020266,0.00021816525776589062,0.00019554499067917045,0.00018137272051564,0.00021890355649299866,0.00017168808397621094,0.00019365014417453949,0.00024040354010961256,0.00019363672401694957,0.00023194336159927773,0.00027125595717537014,0.00020808201856414298,0.00018663646201109988,0.00019464737643649924,0.0002148003841008725,0.00018125730267068988,0.000213868438796019,0.0001865179174220275,0.00022090952783646655,0.00015151017246267458,0.00023838383844472665,0.0002012080683889855,0.00021501297437129092,0.00015420231946049792,0.00026310320836581613,0.00016445123951535525,0.0002522318941831971,0.00016132430989789398,0.00022169246971075066,0.00014549107734153713,0.00023460070513796067,0.0001309275262152155,0.0002460890845348802,0.00010620747671060718,0.0003005095761674294,0.00011866711538799576
"(0.041666666666666664, 0.08333333333333333)",3.7953059630903596e-05,,0.00023219532045966183,-1.086986662685777e-05,,,0.00017265953667216268,0.0002481065683001317,0.0001770014760908677,0.00022026117258460017,0.0001417303574095276,0.00010273353690630532,0.00027292551306180217,0.00018255656415281317,0.00013367054635724597,0.0001573259326365894,0.00014380198641385006,1.1115437762958928e-05,6.731407164190566e-05,-0.00010950860915930923,0.0002902959547082037,0.00017198816319268618,6.231973220959903e-05,0.00022596419653830025,0.00020143172275354843,8.074793931284358e-05,0.00023972178291095444,0.00018090219112040752,0.00010341638596717069,0.00013613698907994848,0.00019484989000184656,0.0002293505974544134,0.00012078067530997215,0.000109785228406046,0.0003380787362882497,0.00028662075252539515,4.379681593804083e-05,0.00024370884403063174,4.586167526720013e-05,0.00011673441641528729,0.00018068159869692174,0.00015056756863884824,0.0002377615807243741,0.00021278947619193475,7.982807193643895e-06,0.00020743593755890717,0.00026684380572436505,0.00024216555600987713,0.00014593151000478035,7.303641105634345e-05,6.536791788754876e-05,0.00012502625160120987,0.0001492576372586638,0.00035121515891485425,0.0002140117705608142,-1.4858541596878035e-05,0.00024964298356283025,0.0003092313235650173,0.0001239074477704568,0.00013299818743126306,8.167104101657986e-05,9.587168144538236e-05,0.00012654325508156493,0.00010531886411449355,0.0003053017449540694,0.0001967838404680147,4.3462050200488716e-05,0.00023406881759628143,0.00036199905603450364,0.00014411738124739352,0.00018405531135721445,0.0001162852695332018,5.65205734850918e-05,0.00019519037337129583,5.231737082918493e-05,0.00018546067297156566,0.00019504532827882014,4.5238758010837674e-05,0.0002210051785796691,0.0003340367231760274,0.00017211266294018046,0.00020125095199421378,0.0001673294419390232,9.431074148890479e-05,0.0001624787379668147,4.116642600219895e-05,0.00025581070128204164,0.00019734104164241266,4.944315957504351e-05,0.0002274312148299496,0.0003596444779739661,0.0001873063817450863,0.0002474287887106177,0.00010162233789641526,0.00010420555027706406,0.00017250285819857416,7.923924956064208e-05,0.00025521501484593035,0.00015564932438569287,4.738272804848571e-05,0.0002103691253445221,0.00040629934395683843,0.00017857761515602835,0.00024508005895526786,0.00011098321847139903,3.582076782958494e-05,0.000150648653276576,9.453384754050833e-05,0.00026773896252556506,0.00019465177020592598,6.504458173374887e-05,0.00015829742451272793,0.00022011725837350893,0.0003465618576074253,0.0002853361112400853,0.00029020675104653436,0.00025292494028293736,0.00023901229761169444,0.00028473686440579613,0.0002827735918531472,0.0002657947374475584,0.00018585048927295458,0.00022312288189265826,0.00018358181102994287,0.0002852854691543305,0.00029051366010022286,0.0002338804285591358,0.00025134064189499453,0.0002476785580782224,0.00020966754063000514,0.00024010569470334667,0.0001621234613294689,0.00036393601619794325,0.00020168156373484312,0.00035520435366220447,0.00019605377010169272,0.0003546177230704076,0.00020604239684786894,0.00033424419938640976,0.0002142010059516119,0.0003071440540733796,0.00018507823368601775,0.00033299311243643393,0.00020884138068739694,0.00031780201705008173,0.00016922532229882056,0.0003120929418277154,0.00017246011280030044,0.00029530695480696836,0.0001824670791017892,0.0003096710308618313,0.00016444182508942946,0.00028239536242981696,0.00017955270470998202,0.00030804950447146343,0.0002402133047234789,0.00030918561597020303,0.00014353232669906874,0.00030030135991218734,0.00022454254240089183,0.00029971379011094077,0.00018315209203562265,0.0002958004461479949,0.0001716424813971309,0.00023343828827004708,0.00020004917784292658,0.0002679572155425499,0.00015190174789804313,0.00034217543218422966,0.00021377737814365274,0.00036993552157095776,0.00016191042099113093,0.0003313055241338008,0.0002294776772962475,0.0003292674754653559,0.00020770133115570856,0.0003008256751780703,0.0002435580568692415,0.00030046368517195764,0.0001846354319553319,0.000330995526298724,0.0001841615260877689,0.0003076992912578135
"(0.08333333333333333, 0.125)",0.00022439109190361547,,0.00018982715325332325,0.00016945766512645863,,,0.00023203733653157503,0.0003383798367085802,0.00018136554412732377,0.00017936684089528697,0.0002405541936090525,0.00018823668366516597,0.00013165253658707786,0.0002776152242489782,0.00010441161325156193,0.0002134552081619517,5.483600497846302e-05,0.00017417753658705172,0.0001729052794423364,0.00029132484042001264,0.00014588231552139938,0.00013579030630086756,5.774450419770351e-05,0.00019195473560247944,0.00023900939183103836,6.608177864558671e-05,0.00022936336586913586,5.2217087837248093e-05,0.00011008465374759264,0.00019043356753586783,0.00018647047763727838,0.0002392813304886476,0.0001791765160773316,9.81140522942399e-05,0.00012983167439475438,0.00015515786664617272,0.00015441482879624107,0.00022982346280614135,8.028230357299408e-05,0.00014309206483349338,0.00018266292538159199,0.00019551115980684066,0.0002669849627917587,0.0001646462710039268,0.00014135942269538442,0.00014459246890950245,0.0001729267848285426,0.00011755751940106064,0.0002550133585709388,0.0001429497888643631,0.0001383323280765472,0.0001481361286985053,0.00010703792007122906,0.00021779367871914128,0.0001735931889473936,0.0001610777019554719,0.00018208979315862133,0.0001169217766579237,0.0001609340189783169,0.00024196598120409518,8.571384375809448e-05,0.00010754323920641974,0.0001460157564088991,2.5971918361478595e-05,0.00025951409178072085,0.00014734839783497243,8.375264655431903e-05,0.00015596146465882949,0.00019782451256722112,0.00022389521400719803,0.00023777879855335637,0.00014824473037457133,5.605930442173282e-05,0.00013172180897137855,2.3067684263593627e-06,0.00022248107749138995,0.0001508499764624039,0.00017151243744248812,0.0001909917866388898,0.00026681873757226785,0.00016177558697244926,0.00023345445497118748,4.932797214133152e-05,0.00013304235864047348,0.0001378418808135331,2.736139913801371e-05,0.00012375011473169618,0.00014301638738365438,0.00015257161323376477,0.000202062207330147,0.00021688899707050674,0.0002471574900768805,0.0002649675121138063,0.00010864162239605908,0.00017528931823983633,0.00023258038530492916,3.4676198570579526e-05,0.00016451487999594305,0.00019789388610432935,0.00016035392914716813,0.00013111610590412168,0.00016639676309713485,0.00019094630083307267,0.00019709860352589337,9.544439190258377e-05,0.0001596883525478679,0.00023357755353795067,-2.538549855730569e-05,0.0001673672727876964,0.00016955059325813695,0.00021650262370880835,0.00022139076075257868,0.00021720813939998725,0.00021823055461834336,0.0001613338678399492,0.0002142200513168345,0.00014324031670202308,0.00015984613674672297,0.00013021994099659187,0.00019226082880318817,0.00016915898856387717,0.00012250447567397995,0.00021360950005343973,0.00011915671992197573,0.00016772145322924243,0.00014487063923194837,0.00017973934115413385,0.00010212519646329836,0.00019968079953398195,0.00014362205420074872,0.00023320758913586624,0.00016213927718839068,0.00017570056995676485,0.00010363020200597088,0.00018174159675023207,0.0001125836708297705,0.00019814627004416938,9.424214431149675e-05,0.000213158867127847,8.170111983086091e-05,0.0002436985902734209,0.00017289632456952565,0.0002077685294841126,8.769698053244644e-05,0.00020252341144647788,0.00013031806350584415,0.00022519389368109492,0.00010119821821642402,0.00021536751124509522,0.0001304348830059324,0.00022431847113722815,0.00011950081874381072,0.0002621152487932666,0.00019605880306059135,0.00021789852862389228,0.00010588748773091684,0.00017885208068002482,0.0001489849195534255,0.00020444783995217649,9.859115437834785e-05,0.0001954990982838609,0.0001416544286802879,0.00021567436188716483,0.00014005839130997935,0.0002431663896029102,6.836900490949849e-06,0.0002389842808258157,0.00015404479057122198,0.00021338124171184272,0.00012091850409117577,0.00018228834013369528,0.0001291057717101446,0.00017327240757084345,5.339589428422503e-05,0.00018821521718603835,0.00017267224080868507,0.00017674885608278128,6.091446360902897e-05,0.00016102537608847538,0.00010048805908416693,0.0001135805355650535,2.778837815894885e-06,0.00013755688364181884
"(0.125, 0.16666666666666666)",0.0001556337080120826,,0.00010954373792761271,0.00021034280551874166,,,0.00018887446164772534,0.00023115775700168837,0.00013617155792998274,0.00010072378917981131,0.00021221185947226638,0.00018152160354488182,9.464563822865002e-05,0.00019234995785968092,0.00011126570287945994,0.00020123300267118276,6.000258415879892e-05,0.0001486026491076394,0.00015116624664032684,0.0002709541598405336,0.00010372331452298262,0.0001694896141920323,0.0001203419409387183,0.00016309754532859618,0.00016932827003817674,0.00012794965719981944,0.00019868838649642122,8.369106836428596e-05,0.00010821090164960265,0.000162075038923027,0.0001925148750711056,0.0002010730585508076,0.0001935709566485555,0.00012188001284995838,0.00013188412158821966,0.00014185278098861087,0.0001425765540906345,0.0001604168480715151,6.99817821596266e-05,0.0001376631005191122,0.0001805628196710429,0.00011379652471784989,0.00023037337805277867,0.00016415907505574136,0.00013664212588309732,0.00015489593185838893,0.0001493356249786569,0.0001347159383400079,0.00016385381920026783,9.070958228056937e-05,0.00013866360297392524,0.00017423314281561056,5.8237980606195316e-05,0.0002130443477217519,0.0001585653254545349,0.00012578711431782824,0.0001817773592145139,0.00015847279204418005,0.00016311826121991773,0.0001764010243895959,0.00012139186662801447,0.00010000573272763099,0.0001332198790834827,2.649923360475279e-05,0.00019637149562756965,0.0001726366988268976,7.815195524892922e-05,0.00017292367479833853,0.00021839851104815789,0.00017643465471338878,0.0001924794356198896,0.00013587939632310022,0.0001035082141100218,0.0001626805929061814,4.3911441343135324e-05,0.0001622674888927423,0.00017971228260783536,0.00010954960563174045,0.0001297992157391439,0.0002304347922273305,0.0001495487178704732,0.00015016281469038933,4.7786244694971736e-05,0.000148027979105114,0.00016923703942102445,8.071369840769506e-05,0.0001281794835708377,0.00016384026132620514,6.264243114709807e-05,0.00014922879998550048,0.0002758226797182603,0.00017685884862466588,0.00013776446743008888,0.0001015272094779971,0.0001687646598821183,0.0002089528135122051,9.538379235128497e-05,0.00014778123928938712,0.00018995686850085004,4.751120681498042e-05,0.0001394054216327144,0.00025505120231139394,0.00018092373782892035,0.000126102655576999,8.762703661407624e-05,0.0001652827130821866,0.00021631191258012901,8.681258507898154e-05,0.0001451353441192198,0.0002070519645391768,5.547080525430851e-05,0.00019261135058197765,0.00015337808404994357,0.00016563453723281404,0.00014015956699133238,0.00016866798438361372,0.00013875860987885556,0.00013975991913104015,0.00013332335084458485,0.0001771051855494364,0.0001608391733822243,0.00015729344768530894,0.0001793961699835054,0.00015782490753031683,0.00016921022251903183,0.00012798244703996544,0.00015875680435072274,0.00011901647942424253,0.00016847644850222064,0.00014956905617914457,0.00019692632953999774,0.00014499845820984742,0.00021762027897057152,9.867236918781982e-05,0.00021879424331827478,0.00010640115329910584,0.00023009952014916063,0.00011088174543424323,0.0002446832472997492,8.430681218707741e-05,0.0002571257136309249,0.00013318009546662432,0.00022752448192647995,8.505439357863102e-05,0.00023315426745587197,0.0001048619498098948,0.00023699428085121636,0.00011261833813639323,0.00024145075148656288,0.00010289682563123177,0.00025251913347628264,8.978188448927377e-05,0.0002616684433352638,0.00013736203586886038,0.0002719763982950678,9.030288192989362e-05,0.000258122547448122,9.905075565988102e-05,0.0002504988859566492,0.00010836991088485473,0.00025264455088633894,9.031363775630191e-05,0.0002557478615477989,0.0001340022180444282,0.00025250252607534023,7.1092064982165e-05,0.0002505590207183532,0.00011401306964603665,0.0002740928514831283,0.0001023998660261565,0.0002734755324621659,0.00012177755586333036,0.0002772810457935792,5.502321735695648e-05,0.0002677679701623326,9.66144853350947e-05,0.0002643809614005324,5.5920574228382014e-05,0.0002594914041721784,0.00012459380460386348,0.0002461124495162726,6.977935432835948e-05,0.00023191381680147277
"(0.16666666666666666, 0.20833333333333331)",4.4809224590982006e-05,,4.4217685828293205e-05,-1.637441148705381e-05,,,0.000174637758014843,0.00026304354910006454,0.0001633600836502731,1.0561225949675319e-05,0.00015062297673781603,0.00018780043738272114,8.393973841020936e-05,8.297255793810267e-05,0.00018318998256056175,0.00014037364877766417,0.00012282383850104856,4.8171167039081145e-05,0.00012225496578138433,3.8871541257016347e-05,0.00010194133499751883,0.00017765498723181194,0.0001703728986631274,0.00014388759216898525,0.00011967329423588134,0.00021000755825942129,9.695908021742335e-05,8.595715233296691e-05,5.879523970035018e-05,0.00014835872684436298,3.199312748693552e-06,0.0001775274763750339,0.00016990541716573916,0.00016945469466313857,0.0002120168350737907,0.00011795387887470659,0.00012473340620949963,0.00010400338578742268,0.0001458716497324897,0.0001877819649637398,0.00012021555523000686,0.00012788611036980587,0.00014435427092104061,0.0001281512787562152,9.88601447213996e-05,0.00017481904910810988,0.00010688457032581993,8.766203479639206e-05,0.00011449547602476971,0.00016234363924040452,0.00012141756827780675,0.00015697583618066126,0.0001429007044636223,0.0001680001943765298,9.03446955840528e-05,4.168762913025537e-05,0.00010328316729689574,9.042273310030908e-05,7.276618798585814e-05,8.04750017537873e-05,0.00013590959728375008,9.084891440983849e-05,0.00010394984120938685,0.0001851014385085404,0.00013202450104567124,0.00013991268473594317,2.3129786989664963e-05,0.00011160995210034052,7.869379396511888e-05,6.894337824145182e-05,7.95728585109038e-05,5.4234573363768806e-05,0.0001462722197507283,0.00018383651907169607,0.0001571511678457609,0.00015188126993120416,0.00021452374493794422,5.102406229279934e-05,0.0001651020449250749,4.761010686856442e-05,0.00014003266553123855,0.00010959454438856006,8.692199026683181e-05,0.00017213205794481718,0.00016928269070757383,0.00014264008929827182,0.00014733961642470636,0.00023761552939553592,3.251177958756529e-06,0.00015410818413414778,4.572218676818674e-05,0.0001323001772411705,0.00010730760438025893,0.00014299468007251072,0.00014673093956209956,0.0001563137150725579,0.00013115553116112508,0.00012173328614473565,0.0002778228076977893,6.4954721916324705e-06,8.509014896069079e-05,5.165828347785569e-05,0.00013929639397197575,0.00010124984314469983,0.00012722325019823977,0.0001849906258230294,0.0001761524784121745,0.00015117770396355946,0.00010924604384103886,0.0001941770732798962,1.1934992826282749e-05,0.00011821621002041154,0.00010994013738480403,0.00010960433086451484,0.00010434240145429712,0.00010637499335675127,0.0001029569777499844,0.00019742228091602113,0.0001479559296188829,0.00015367219154181153,0.0001146930008240437,0.0001380435804670939,9.374397374762673e-05,0.0001647726019840798,6.55952555239473e-05,0.000188431701445086,9.80940337853396e-05,0.00020887174989935644,6.920194595092686e-05,8.01897203826382e-05,5.9561110714667836e-05,0.0001715346011355791,3.8943994539419165e-05,0.00016580134328287642,2.1748765337617418e-05,0.00012194291851215283,7.122181891757224e-07,0.0001448474418771934,1.4768690865424198e-05,0.00013531638754411493,5.153859764524456e-05,0.0001450828067696338,5.019609395308956e-05,9.809114981256465e-05,4.589339712737136e-05,0.00011910503959260173,4.397406508365462e-05,9.440955877473988e-05,3.6256757755215095e-05,0.00012242014840991187,3.676124540894905e-05,0.0001262271944157258,5.705798539362369e-05,0.00010999857249382452,9.463384640199252e-05,7.318632065739936e-05,2.8265033092834216e-05,8.13981753261267e-05,9.500794292646085e-05,4.954941276552767e-05,7.444914496172354e-05,7.333383124060318e-05,8.401442550619378e-05,7.960760966730666e-05,9.529734353249269e-05,0.00015247197572250922,9.688015447871104e-05,0.00020745817852328846,7.07925384279839e-05,6.550205756764379e-05,7.861886528002154e-05,6.16172585236279e-05,6.62702718582075e-05,0.00012708567281456636,7.861677712554537e-05,2.4124369262132303e-05,0.00012127779938485079,7.728060634945499e-05,6.989740123647997e-05,8.181534053711159e-05,6.418088794951288e-05,9.521101773033451e-05,7.879776145701166e-05
