日期,收益率,资金余额
2014-07-02,0.028649409633560996,10286.49409633561
2014-07-03,-0.014283925842925704,10139.56257747986
2014-07-04,-0.01684257781095211,9968.786205799637
2014-07-07,-0.005097757493801924,9917.967751214912
2014-07-08,-0.010981675800224244,9809.05184477399
2014-07-09,0.04270159296868159,10227.913984058225
2014-07-10,0.016974856054272403,10401.531351673093
2014-07-11,0.04491538623431701,10868.720149761848
2014-07-14,-0.001857919673534436,10848.526940769465
2014-07-15,0.004347237430448958,10895.688063151612
2014-07-16,0.0006132536899969843,10902.369884061396
2014-07-17,0.019553072625698276,11115.544714196674
2014-07-18,0.004629629629629539,11167.005569354991
2014-07-21,0.005826153919441079,11232.066262621309
2014-07-22,-0.021662682548961643,10988.749576805241
2014-07-23,0.008558290352958187,11082.794486299486
2014-07-24,0.007748536510218784,11168.669924011829
2014-07-25,0.02606444936520358,11459.775155722908
2014-07-28,0.020046503883080602,11689.503582881338
2014-07-29,-0.012882748319641424,11538.91065024153
2014-07-30,-0.01579778830963663,11356.621382465204
2014-07-31,-0.04207119741100318,10878.834722361491
2014-08-01,0.016666666666666607,11060.148634400848
2014-08-04,-0.004243216559291163,11013.218028567137
2014-08-05,0.026762553663868927,11307.959867068554
2014-08-06,-0.013454610951008639,11155.815666407527
2014-08-07,-0.014418829548966894,10994.961861833903
2014-08-08,0.00033207663216172634,10998.613031739727
2014-08-11,0.0012712046307614688,11012.594519557628
2014-08-12,-0.006538795732507152,10940.585413509312
2014-08-13,0.04080210976762699,11386.984380473417
2014-08-14,-0.01562500000000011,11209.062749528519
2014-08-15,0.04051471149785235,11663.19469298699
2014-08-18,-0.001438918811778933,11646.41230273781
2014-08-19,0.0031279469529896797,11682.84166261342
2014-08-20,-0.020479794680439367,11443.579464079015
2014-08-21,0.016320415802187904,11630.343439198163
2014-08-22,-0.005683225273233505,11564.245577428126
2014-08-25,-0.04380664652567967,11057.654759081577
2014-08-27,-0.015974440894568676,10881.014906700082
2014-08-28,0.02695500596902045,11174.312728459183
2014-08-29,0.00883998438304423,11273.093478470015
2014-09-01,0.011399283899283796,11401.59867145426
2014-09-02,-0.010434989108318193,11282.62311350022
2014-09-03,0.014794539893796532,11449.544331259569
2014-09-04,0.002226592397436278,11475.037799621661
2014-09-05,-0.004038136629291089,11428.700029160509
2014-09-09,0.03960830860534115,11881.371506873369
2014-09-10,-0.0046381531199893855,11826.263886549012
2014-09-11,0.04100488630202315,12311.198492594676
2014-09-12,0.008633093525179714,12417.482220588297
2014-09-15,0.0759147267237712,13360.151989961545
2014-09-16,0.006390324811377468,13445.52770070677
2014-09-17,-0.006821236559139798,13353.812575597784
2014-09-18,-0.003164450332964197,13311.555098946592
2014-09-19,-0.012944983818770184,13139.237233588061
2014-09-22,0.008606068284549018,13252.31440642721
2014-09-23,0.015403979536870338,13456.452786359985
2014-09-24,0.049107142857143016,14117.260735690164
2014-09-25,0.010718333947136172,14268.574250674084
2014-09-26,-0.002184744426123708,14237.401062611192
2014-09-29,-0.004813826629272433,14168.864682244362
2014-09-30,0.013521912067618436,14360.454824575656
2014-10-08,0.021651393008595088,14671.37867576472
2014-10-09,-0.01073586927390724,14513.868672233719
2014-10-10,0.054045044017046795,15298.271343482227
2014-10-13,0.028444912147025825,15733.429327848942
2014-10-14,0.00762919949974461,15853.462799006234
2014-10-15,-0.02730812800906246,15420.534407504063
2014-10-17,0.0,15420.534407504063
2014-10-20,-0.020977262056475876,15097.053816186948
2014-10-21,-0.020222575516693153,14791.752505309527
2014-10-22,-0.037549714966467196,14236.326414880627
2014-10-23,-0.002570940910115338,14199.725660890854
2014-10-24,0.04163882748842296,14790.98558806762
2014-10-27,0.017937219730941534,15056.29474659798
2014-10-28,0.04294697484982968,15702.917058411746
2014-10-29,0.040940847094776966,16345.807784642146
2014-10-30,0.024059483310667096,16739.079474236114
2014-10-31,0.045874341338602465,17506.973719731217
2014-11-03,-0.005365880003970869,17413.033399518466
2014-11-04,-0.010938943585014571,17222.55320951716
2014-11-05,0.007193259687328535,17346.439507232048
2014-11-06,0.021929824561403688,17726.843882390647
2014-11-07,0.02940235100479316,18248.054768427868
2014-11-10,0.016278241949541528,18545.101019056823
2014-11-11,0.0014488703046318108,18571.970465219732
2014-11-13,-0.014461250349673271,18303.396550835452
2014-11-14,-0.016350689817396402,18004.12339122794
2014-11-17,-0.010224846078987326,17820.034000765536
2014-11-18,-0.01007873747739052,17640.43055623365
2014-11-19,0.01708251564294394,17941.773487158775
2014-11-20,0.010638297872340496,18132.64341787323
2014-11-21,0.027879264911873536,18638.16818727266
2014-11-24,0.018749468443692185,18987.623933548155
2014-11-25,-0.013647467345002107,18728.490955955876
2014-11-26,0.015704929526781264,19022.620586562123
2014-11-27,0.07311255950131756,20413.413066068137
2014-11-28,0.053007583270995084,21495.478759012964
2014-12-01,0.037822647081349414,22308.494665959755
2014-12-02,0.02584170673732511,22884.984242868668
2014-12-03,0.030994305118891452,23594.288427133164
2014-12-04,-0.046403530329504616,22499.43014850161
2014-12-05,0.06577530376880159,23979.33700114424
2014-12-08,-0.09867452135493371,21613.18740014768
2014-12-09,0.06642221836830764,23048.783253275444
2014-12-10,0.02579387825289481,23643.300762387793
2014-12-11,0.004844966396442718,23757.85176008255
2014-12-12,0.01563903789005372,24129.40170394476
2014-12-15,0.0035026302192942005,24213.918075526486
2014-12-16,0.019851530421806318,24694.601406833925
2014-12-17,-0.02365978333096319,24110.332488103733
2014-12-18,0.02111299293360891,24619.373767552028
2014-12-19,-0.011262973406682253,24342.08641551892
2014-12-22,-0.05611215480550302,22976.19949428239
2014-12-24,0.013795019707012024,23293.156619098256
2014-12-25,0.015772941262565787,23660.55821027104
2014-12-26,0.003671748541314024,23747.433830366277
2014-12-29,0.019082161313044077,24200.586193488165
2014-12-30,0.014062499999999867,24540.90693683409
2014-12-31,0.033243246448695585,25356.726354209768
2015-01-05,0.008384819470764082,25569.337927059383
2015-01-06,9.798178965225723e-05,25571.8432565497
2015-01-07,-0.03571421934743446,24658.56483736707
2015-01-08,-0.0239462714219546,24068.08415089561
2015-01-09,-0.04128185579220878,23074.508971783594
2015-01-12,-0.003472222222222321,22994.3891489649
2015-01-13,-0.03402125371822351,22212.0912016324
2015-01-14,0.03356036640344717,22957.53712094597
2015-01-15,0.00672094567838788,23111.83348084542
2015-01-16,-0.09016763198609157,21027.89418502072
2015-01-20,0.05338358171023172,22150.43849244088
2015-01-21,0.015123965635224224,22485.440963005705
2015-01-22,0.007513271257900467,22654.380180314274
2015-01-23,0.019710917048596066,23100.918788835806
2015-01-26,-0.026214447371643246,22495.340969009267
2015-01-27,0.012961055393085452,22786.90432939494
2015-01-28,0.0014556040756914523,22820.073040209198
2015-01-29,0.020378387045053792,23285.10932101898
2015-01-30,-0.039131795466789465,22373.921185647032
2015-02-02,-0.008849557522123686,22175.921883119187
2015-02-03,-0.0006321908476334404,22161.902468266846
2015-02-04,-0.023280423280423124,21645.96399810614
2015-02-05,-0.018248820372926633,21250.950689305864
2015-02-06,-0.027708149995620768,20662.126160057036
2015-02-09,-0.0019469572856566364,20621.897882992558
2015-02-10,0.0021311173801052963,20665.84556798176
2015-02-11,0.0021659465812069456,20710.60668553748
2015-02-12,0.027582082303615696,21281.84834369579
2015-02-13,0.03186244760438517,21959.940121471267
2015-02-16,0.003904416839053182,22045.680881466138
2015-02-17,-0.026645758690627575,21458.25698852801
2015-02-25,0.026036325171902464,22016.951145103572
2015-02-26,-0.008786116495892227,21823.507647458326
2015-02-27,0.008845195773763859,22016.54084507033
2015-03-02,0.002032446859692838,22061.288294372192
2015-03-03,0.030139460682729657,22726.203625530787
2015-03-04,-0.018018018018018167,22316.722479124823
2015-03-05,-0.020760062787566924,21853.425919245485
2015-03-06,0.011034438230942412,22094.566197685876
2015-03-09,-0.005492198281714433,21973.21845917972
2015-03-10,-0.006081402118999657,21839.590481880823
2015-03-11,0.0015431514769261856,21873.2922781884
2015-03-12,0.0315922850841468,22564.319563569796
2015-03-13,0.023283327281382826,23089.6920008501
2015-03-16,0.07640143594831739,24853.777625319424
2015-03-17,0.04216783306377159,25901.807571227997
2015-03-18,-0.00997563352455444,25643.420631273897
2015-03-19,-0.006086753731343153,25487.33544506209
2015-03-20,0.0343431486843222,26362.650795819052
2015-03-23,0.026042213665804503,27049.192580640763
2015-03-24,-0.01579833189068547,26621.860458876734
2015-03-25,-4.2532554600183126e-05,26620.72816314321
2015-03-26,-0.004602075332319822,26498.217566735217
2015-03-27,0.05808402352383357,28037.340659221125
2015-03-30,-0.022456396899980025,27407.72300935771
2015-03-31,0.03921803907439658,28482.600161278937
2015-04-01,0.008840731565930682,28734.407183604537
2015-04-02,0.017769177298552208,29244.993959418796
2015-04-03,0.032777230067987384,30203.563854763568
2015-04-07,0.0032328819338198755,30301.20841068661
2015-04-08,-0.029155355865007615,29417.76589633328
2015-04-09,0.028430118836087592,30254.11647665824
2015-04-10,0.027052009717415393,31072.551129576615
2015-04-13,0.028788791364510846,31967.092321209093
2015-04-14,0.021197720738600268,32644.721817059137
2015-04-15,-0.013233733307136508,32212.710274646517
2015-04-17,0.09851400610143957,35386.11341118695
2015-04-20,-0.002989834357357335,35280.31479353684
2015-04-21,0.03670798967904454,36575.384224851434
2015-04-22,0.04839954587286055,38345.61621145963
2015-04-23,0.01264277905872735,38830.411365091866
2015-04-24,0.016885152465089703,39486.06878127359
2015-04-27,0.0084546359211084,39819.9091167751
2015-04-28,-0.0125006704880114,39322.133554043736
2015-04-29,-0.018404907975460127,38598.413304582806
2015-04-30,0.039473229114522335,40122.01731641163
2015-05-04,-0.06767752657825965,37406.65842310678
2015-05-05,-0.04518735695387388,35716.35039649023
2015-05-06,-0.024134222046318987,34854.3640653372
2015-05-07,0.012152777777777901,35277.94140640901
2015-05-08,0.03405295761149252,36479.25964974217
2015-05-11,0.0024577437176640515,36568.91632097136
2015-05-12,-0.017176988355890876,35940.77247113849
2015-05-13,-0.005585999855761803,35740.00732129874
2015-05-14,0.004161655518910123,35888.74492001331
2015-05-15,-0.004100053626640343,35741.59914124844
2015-05-18,0.024496854553595515,36617.15589692452
2015-05-19,0.00019558153699783531,36624.31753655533
2015-05-20,0.048568180363463664,38403.093996359516
2015-05-21,0.04320212704162829,40062.18934198183
2015-05-22,0.02649370305209109,41123.58509002494
2015-05-25,0.01803008599703526,41865.04686570449
2015-05-26,0.010508451195190283,42304.9836674771
2015-05-27,-0.054266699173599164,40009.23184525009
2015-05-28,0.05963664245742106,42395.248099801334
2015-05-29,0.0586597585733315,44882.14311799217
2015-06-01,0.07086919297555916,48062.90437977782
2015-06-02,-0.022011982371954897,47004.9445758252
2015-06-03,0.0006215634017894267,47034.16112907667
2015-06-04,0.016353983085017232,47803.35700459956
2015-06-05,0.025521780259206928,49023.38377772337
2015-06-08,-0.010833521339988272,48492.28790340897
2015-06-09,-0.01833261843764933,47603.297292107134
2015-06-10,0.000166118386136338,47611.20507502807
2015-06-11,0.018682387078426288,48500.696037510075
2015-06-12,0.005157054250994442,48750.816758186505
2015-06-15,-0.022525644352270002,47652.67319800891
2015-06-16,-0.02563705636142788,46430.99892945885
2015-06-17,-0.034040363160941944,44850.47086397477
2015-06-18,-0.09270621080402663,40692.55365739927
2015-06-23,0.021352003113353835,41561.42118978238
2015-06-24,-0.031880525368590984,40236.42124718682
2015-06-25,-0.0826642079021731,36910.309355969956
2015-06-26,-0.0680885972108285,34397.13816930424
2015-06-29,0.06221486781488106,36537.1515737177
2015-06-30,-0.03528718884611437,35247.85820623682
2015-07-01,-0.013086150490730586,34786.59942927407
2015-07-02,-0.04142965408483679,33345.402648131465
2015-07-03,0.0793357933579335,35990.88662206071
2015-07-09,0.023302434124804705,36829.5618866646
2015-07-10,0.0998987355857972,40508.78855132126
2015-07-13,0.012654372793766022,41021.40186307352
2015-07-15,-0.03151862464183386,39728.46369546949
2015-07-16,0.004395159418922656,39903.076626879956
2015-07-17,0.042435668017839046,41596.39033950862
2015-07-20,0.0265133471023693,42699.24987478566
2015-07-21,0.0343992248062015,44168.070970284585
2015-07-22,0.011770315020728228,44687.94307946272
2015-07-23,-0.025991497470981395,43526.436519929506
2015-07-24,-0.08187645637873076,39962.6461388839
2015-07-29,-0.02224042925860703,39073.85973444531
2015-07-30,-0.02897260013527725,37941.78842061731
