_id,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,代码,昨日成交额,开盘收盘幅,开盘开盘幅,SMA121开盘比值,SMA121收盘比值,SMA121最高比值,SMA121最低比值,SMA121成交量比值,SMA9开盘比值,SMA4开盘比值,SMA9开盘动能4,SMA9成交量比值,SMA4成交量比值,SMA9成交量动能4,未来60日最高开盘价,未来60日最低开盘价,未来60日最高开盘价日期,未来60日最低开盘价日期,1日后总涨跌幅（未来函数）,40日最高开盘价比值,40日最低开盘价比值,2日后总涨跌幅（未来函数）,80日最高开盘价比值,80日最低开盘价比值,3日后总涨跌幅（未来函数）,120日最高开盘价比值,120日最低开盘价比值,4日后总涨跌幅（未来函数）,160日最高开盘价比值,160日最低开盘价比值,5日后总涨跌幅（未来函数）,200日最高开盘价比值,200日最低开盘价比值,6日后总涨跌幅（未来函数）,240日最高开盘价比值,240日最低开盘价比值,7日后总涨跌幅（未来函数）,280日最高开盘价比值,280日最低开盘价比值,8日后总涨跌幅（未来函数）,320日最高开盘价比值,320日最低开盘价比值,9日后总涨跌幅（未来函数）,360日最高开盘价比值,360日最低开盘价比值,10日后总涨跌幅（未来函数）,400日最高开盘价比值,400日最低开盘价比值,11日后总涨跌幅（未来函数）,440日最高开盘价比值,440日最低开盘价比值,12日后总涨跌幅（未来函数）,480日最高开盘价比值,480日最低开盘价比值,13日后总涨跌幅（未来函数）,520日最高开盘价比值,520日最低开盘价比值
643c9e6a7bb07cf12acdc784,2014-07-02,3.14,3.34,3.34,3.08,1918884.0,585556000.0,8.52,9.508196721311467,0.29,5.71,601880.0,177451738.0,2.9508196721311557,13.768115942029002,1.1976421636615815,1.2702813138456706,1.2550931677018635,1.1886960959428432,11.73351610908389,1.1682513435303843,1.1036906854130053,0.9447373559851592,692460.1443464316,1.960698843894312,2.83149703257635e-06,4.02,2.92,54.0,13.0,9.5808383233533,,,-0.8982035928143617,,,-4.491017964071853,,,-4.79041916167664,,,-5.389221556886215,,,-7.18562874251496,,,-5.9880239520958,,,-6.287425149700598,,,-8.682634730538918,,,-8.383233532934131,,,-9.281437125748504,,,-10.77844311377245,,,-12.574850299401197,,
643c9e7e7bb07cf12ace6f08,2014-07-02,4.57,4.54,4.75,4.4,130566.0,40257482.0,7.81,1.3392857142856984,0.06,1.55,600963.0,27317978.0,2.0089285714285587,3.393665158371051,1.0212196202999184,1.0134863383945536,1.0373799725651571,1.0078370499375309,2.0900913034079425,1.115541090317331,1.0505747126436784,0.94176245210728,31344.1984529208,1.0028014323979224,3.199320709713273e-05,10.39,4.34,51.0,3.0,-1.3215859030836885,,,-3.083700440528625,,,-4.405286343612335,,,-3.74449339207048,,,0.6607929515418665,,,-1.3215859030836885,,,-0.6607929515418554,,,2.643171806167399,,,15.41850220264318,,,11.013215859030831,,,12.334801762114523,,,14.757709251101314,,,10.35242290748899,,
643c9f517bb07cf12ad56ba2,2014-07-02,6.0,5.96,6.0,5.9,38070.0,11501519.0,1.68,0.0,0.0,0.81,429.0,22250175.0,0.6711409395973256,2.7397260273972712,1.065453478133255,1.056737588652482,1.0524637218944346,1.058554885010602,1.3256780312437857,1.0364683301343571,1.0221465076660987,0.9861820935074768,6558.767228177644,0.9275807247409682,0.0001414260778696,7.73,5.88,55.0,5.0,0.3355704697986628,,,0.3355704697986628,,,0.3355704697986628,,,1.0067114093959662,,,-1.0067114093959662,,,-1.0067114093959662,,,6.543624161073813,,,5.87248322147651,,,6.543624161073813,,,7.214765100671139,,,8.053691275167797,,,6.208053691275173,,,4.865771812080544,,
643c9e6e7bb07cf12acde7e9,2014-07-03,2.58,2.57,2.59,2.55,178489.0,44470291.0,1.55,-0.387596899224818,-0.01,0.46,601718.0,71094115.0,0.0,1.976284584980248,0.9782220411744438,0.97421679197995,0.9735027335984098,0.9758064516129028,1.7250201118981925,1.0356824264049962,1.0137524557956783,0.9788255839336388,71174.16925121844,0.9950328910692384,1.398025297010691e-05,3.93,2.56,58.0,1.0,-0.7782101167315147,,,1.1673151750972943,,,0.7782101167315147,,,1.1673151750972943,,,1.1673151750972943,,,5.058365758754868,,,5.058365758754868,,,12.062256809338525,,,22.95719844357977,,,16.342412451361877,,,20.62256809338523,,,20.62256809338523,,,18.287937743190664,,
643c9e7b7bb07cf12ace5029,2014-07-03,2.69,2.7,2.71,2.62,141593.0,33589558.0,3.36,0.746268656716409,0.02,1.18,601005.0,56700342.0,0.3731343283581934,1.8939393939393807,1.038344977190799,1.039750485344196,1.0337315973645218,1.020965508357219,3.629852850385533,1.0553618134263294,1.032629558541266,0.9784602260609933,54952.005174644255,0.9438322081999476,1.7175573579168446e-05,3.33,2.61,55.0,4.0,5.555555555555558,,,0.3703703703703542,,,-1.85185185185186,,,-3.333333333333344,,,-2.222222222222225,,,-2.222222222222225,,,-1.85185185185186,,,-0.7407407407407418,,,-1.4814814814814836,,,-2.592592592592602,,,-2.222222222222225,,,-2.592592592592602,,,-2.222222222222225,,
643c9e6a7bb07cf12acdc785,2014-07-03,3.52,3.66,3.66,3.51,1021034.0,350851392.0,4.49,9.5808383233533,0.32,3.04,601880.0,585556000.0,5.389221556886237,12.101910828025474,1.3397081026673383,1.3881888282866284,1.3718480887181712,1.351503579952268,5.961912896651184,1.2576419213973795,1.1493877551020408,0.9139229024943312,352485.8457997699,0.9833623709319672,2.789792505570756e-06,4.02,2.92,53.0,12.0,-9.562841530054644,,,-12.841530054644812,,,-13.11475409836066,,,-13.661202185792352,,,-15.300546448087438,,,-14.207650273224049,,,-14.480874316939897,,,-16.666666666666675,,,-16.393442622950825,,,-17.21311475409837,,,-18.579234972677597,,,-20.21857923497268,,,-19.12568306010929,,
643c9f827bb07cf12ad6eb0e,2014-07-03,4.34,4.31,4.36,4.27,89309.0,37541768.0,2.08,-0.2314814814814991,-0.01,0.74,59.0,47312284.0,0.4629629629629539,1.8779342723004744,0.9630295250320924,0.9571976579850596,0.9503873176004318,0.964710495360084,0.8696117057142281,1.046343423519957,1.0193775689958886,0.9742284856788668,21405.61917443408,0.7631486750920727,3.565179165681616e-05,8.82,4.17,27.0,4.0,-0.9280742459396808,,,-1.6241299303944134,,,-2.088167053364265,,,-2.7842227378190088,,,-3.0162412993039456,,,-0.9280742459396808,,,0.0,,,1.1600928074246175,,,5.104408352668233,,,7.424593967517401,,,4.408352668213467,,,2.78422273781902,,,5.8004640371229765,,
643c9df07bb07cf12acabe9b,2014-07-04,2.44,2.33,2.45,2.3,1246795.0,289341072.0,6.22,-3.319502074688796,-0.08,1.57,601866.0,227667004.0,1.2448132780082943,11.926605504587153,1.1016417910447762,1.0500186219739298,1.0913341186864975,1.0491988689915177,7.8423747712717295,1.118126272912424,1.0905027932960896,0.975294847920546,565582.4092741935,1.8706068394149304,3.307399255601783e-06,3.14,2.25,53.0,1.0,-2.5751072961373467,,,-3.0042918454935785,,,-2.5751072961373467,,,-2.145922746781126,,,7.296137339055786,,,5.150214592274693,,,3.862660944205998,,,9.012875536480692,,,12.017167381974248,,,9.4420600858369,,,12.017167381974248,,,12.017167381974248,,,8.58369098712446,,
643c9f5a7bb07cf12ad5b695,2014-07-04,2.52,2.49,2.53,2.48,56928.0,14014667.0,1.99,-0.7968127490039723,-0.02,0.47,601188.0,22869738.0,0.3984063745019917,2.0242914979756943,1.0615513159727064,1.046836454605469,1.0539851953864696,1.0541698868825975,1.6557282123281696,1.0375114364135412,1.0212765957446803,0.9843521332883028,23267.574931880103,0.7630204232077337,3.279329390542889e-05,3.49,2.44,33.0,3.0,-0.8032128514056214,,,-0.4016064257028162,,,-2.00803212851407,,,0.8032128514056103,,,1.6064257028112203,,,1.6064257028112203,,,2.008032128514059,,,2.409638554216853,,,1.6064257028112203,,,2.008032128514059,,,1.2048192771084263,,,1.6064257028112203,,,1.6064257028112203,,
643c9e6a7bb07cf12acdc786,2014-07-04,3.66,3.31,3.66,3.31,2948791.0,950138240.0,9.56,-9.562841530054644,-0.35,8.77,601880.0,350851392.0,0.0,3.977272727272729,1.3891903761096651,1.2532386256962265,1.368203163618389,1.2721468729155423,15.111534970387966,1.2515197568389056,1.1192660550458715,0.8943255181787293,988789.8286140092,1.8051372619838328,1.82560257978594e-06,4.02,2.92,52.0,11.0,-3.625377643504535,,,-3.92749244712991,,,-4.53172205438066,,,-6.344410876132933,,,-5.135951661631422,,,-5.438066465256808,,,-7.854984894259831,,,-7.552870090634444,,,-8.459214501510582,,,-9.969788519637468,,,-11.782477341389727,,,-10.574018126888218,,,-7.552870090634444,,
