_id,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,代码,开盘收盘幅,开盘开盘幅,EMA121开盘比值,EMA121收盘比值,EMA121最高比值,EMA121最低比值,EMA9开盘比值,EMA4开盘比值,EMA9开盘动能4,EMA9收盘比值,EMA4收盘比值,EMA9收盘动能4,EMA9最高比值,EMA4最高比值,EMA9最高动能4,EMA9最低比值,EMA4最低比值,EMA9最低动能4,60日最高开盘价,60日最低开盘价,最高开盘价日期,最低开盘价日期,1日后总涨跌幅（未来函数）,2日后总涨跌幅（未来函数）,3日后总涨跌幅（未来函数）,4日后总涨跌幅（未来函数）,5日后总涨跌幅（未来函数）,6日后总涨跌幅（未来函数）,7日后总涨跌幅（未来函数）,8日后总涨跌幅（未来函数）
6433f577206dee23650a92a8,2020-11-02,1.33,1.4,1.4,1.33,69276.0,9650374.0,5.26,5.263157894736836,0.07,0.52,600856.0,0.0,3.90625,1.0061898211829432,1.0550572994519178,1.0333679009333252,1.028109627547435,0.9966694421315574,1.0270270270270274,1.0304590304590304,1.0421836228287844,1.0428305400372444,1.000620732464308,1.0185933710590132,1.0313075506445666,1.0124820953550235,1.018723404255319,1.0350194552529182,1.01599654128837,1.66,1.1,19.0,59.0,2.1428571428571352,5.000000000000004,5.714285714285716,4.285714285714293,5.000000000000004,4.285714285714293,3.571428571428581,3.571428571428581
6433f477206dee2365077790,2020-11-02,1.85,1.82,1.87,1.8,87151.0,15941718.0,3.83,-0.5464480874316946,-0.01,0.87,600408.0,1.0928961748633892,1.6483516483516425,1.0091970605473155,0.9927869443693084,1.006494373026111,0.9950657894736836,1.0328784119106706,1.0206896551724138,0.9881992337164744,1.014241486068111,1.001375515818432,0.9873146874522394,1.030618493570116,1.0094466936572202,0.9794571899835062,1.0163111668757838,1.005586592178771,0.9894475481067664,2.97,1.81,39.0,0.0,1.6483516483516425,3.846153846153833,4.39560439560438,3.296703296703285,4.945054945054928,3.296703296703285,4.945054945054928,5.494505494505497
6433fa29206dee236519823a,2020-11-02,1.94,2.04,2.04,1.94,112489.0,22806991.0,5.15,5.154639175257736,0.1,0.99,600280.0,0.0,1.5706806282722583,1.2005932896890343,1.2582963755925989,1.238845671267252,1.2174048335234933,1.0455089820359282,1.007792207792208,0.963924963924964,1.0915576694411415,1.054263565891473,0.965834051105369,1.0762016412661204,1.029003783102144,0.9561440381112506,1.0601092896174864,1.0278145695364231,0.9695364238410588,2.72,1.91,25.0,51.0,-0.9803921568627416,3.9215686274509887,8.333333333333325,13.725490196078429,19.6078431372549,13.725490196078429,14.215686274509798,8.333333333333325
6433f5d4206dee23650c1877,2020-11-02,1.98,2.0,2.03,1.97,90563.0,18124898.0,3.05,1.522842639593902,0.03,0.52,600691.0,0.50761421319796,1.538461538461533,0.961859643488036,0.9708737864077672,0.9706777316735824,0.9690625254085696,1.009060022650056,1.011494252873563,1.002412374059884,1.0180995475113117,1.0152284263959392,0.99717992103779,1.0206703910614527,1.0162703379224034,0.9956890557641498,1.0154639175257736,1.01155327342747,0.996148908857508,2.99,2.0,55.0,0.0,5.000000000000004,4.499999999999993,4.499999999999993,3.499999999999992,6.000000000000005,9.000000000000007,11.00000000000001,12.5
6433f577206dee23650a92a9,2020-11-03,1.47,1.43,1.47,1.41,187984.0,27306486.0,4.29,2.1428571428571352,0.03,1.4,600856.0,5.000000000000004,10.526315789473673,1.1092609915809162,1.0753884400248597,1.0825928180158246,1.0874498055962778,1.1015820149875106,1.092936802973978,0.99215200330442,1.0627580511973578,1.0457038391224869,0.9839528742636608,1.069523039611964,1.0575539568345318,0.9888089528377296,1.079081632653061,1.062146892655367,0.9843063402385436,1.66,1.09,18.0,59.0,2.7972027972027917,3.4965034965035,2.0979020979021046,2.7972027972027917,2.0979020979021046,1.3986013986013957,1.3986013986013957,0.6993006993007089
6433f5f0206dee23650cbbfe,2020-11-03,2.02,1.98,2.04,1.94,1323473.0,299534416.0,4.95,-1.980198019801982,-0.04,1.67,601866.0,0.0,10.382513661202175,1.1496166690183902,1.1249999999999998,1.1397174254317104,1.121440856105484,1.0731995277449813,1.068783068783069,0.9958847736625528,1.0396732788798135,1.0325945241199472,0.9931913660727212,1.050343249427918,1.0461538461538462,0.9960113960113957,1.0499098015634396,1.0514905149051494,1.001505570611262,3.09,1.97,50.0,0.0,1.0101010101010166,4.040404040404044,15.656565656565656,28.787878787878785,42.92929292929293,32.32323232323233,20.70707070707072,23.737373737373744
6433f5d9206dee23650c2edf,2020-11-03,2.33,2.31,2.33,2.25,110959.0,25645561.0,3.6,4.054054054054057,0.09,0.64,600595.0,4.954954954954949,10.426540284360208,1.2915387786889,1.2774096247886293,1.2664181115802715,1.268225648670052,1.047452547452547,1.072497123130035,1.0239099859353038,1.038980509745128,1.0572082379862695,1.017543859649122,1.0324963072378142,1.0519187358916484,1.0188111361926262,1.0326364099949,1.062573789846517,1.0289912108093933,2.82,1.83,25.0,49.0,-0.8658008658008698,0.0,0.0,0.8658008658008587,3.463203463203457,2.5974025974025983,3.463203463203457,3.8961038961038863
6433f54c206dee236509a254,2020-11-03,2.34,2.38,2.43,2.31,899701.0,227502224.0,5.15,2.145922746781115,0.05,4.44,601388.0,0.4291845493562096,5.405405405405395,1.195591588548264,1.210101689217581,1.2052879688460754,1.2054599560098334,1.0508982035928145,1.0434782608695652,0.9929394277220362,1.06302729528536,1.0484581497797365,0.986294664708762,1.0657894736842115,1.04516129032258,0.9806451612903208,1.0547945205479448,1.047619047619048,0.9931972789115656,3.56,2.4,15.0,1.0,-0.4201680672268781,5.042016806722693,4.201680672268915,10.924369747899163,10.924369747899163,7.14285714285714,7.14285714285714,9.663865546218496
6433f6a4206dee236510a6ab,2020-11-03,2.63,2.63,2.67,2.6,83121.0,23128649.0,2.67,0.3816793893129722,0.01,0.77,601996.0,0.3816793893129722,5.6224899598393385,1.0268465038236911,1.0264821624411329,1.0276743964118713,1.0288442671201516,1.0441111601235114,1.031372549019608,0.9877995642701524,1.0386134269416412,1.017408123791102,0.9795830646894472,1.0420641803989594,1.0142450142450143,0.9733037881186029,1.0441767068273085,1.0317460317460323,0.9880952380952394,2.98,2.53,14.0,48.0,0.3802281368821436,1.9011406844106515,5.323193916349811,4.562737642585546,4.942965779467667,6.083650190114076,3.802281368821303,6.083650190114076
6433f5d4206dee23650c1879,2020-11-04,2.11,2.09,2.11,2.07,75445.0,15763310.0,1.9,-0.4761904761904856,-0.01,0.43,600691.0,0.4761904761904745,5.499999999999994,1.0241896662387675,1.0135059313882655,1.008014845230575,1.017426273458445,1.0686550365785026,1.0497512437810943,0.9823106688778336,1.049665178571428,1.0245098039215688,0.9760348583878002,1.0480132450331128,1.0205562273276907,0.9738008867392182,1.059124502558272,1.036295369211513,0.9784452788207466,2.99,2.08,53.0,2.0,0.0,-0.9569377990430672,1.435406698564612,4.306220095693791,6.220095693779926,7.655502392344515,7.177033492822993,11.483253588516762
6433f4d7206dee236508d3a7,2020-11-04,2.33,2.4,2.41,2.27,944755.0,642314896.0,6.01,3.0042918454935563,0.07,1.09,601919.0,0.0,10.952380952380958,3.174887387387388,3.235654596100278,2.9701568547565698,3.381386187369197,1.1611295681063123,1.0507328072153328,0.9049229612927472,1.1707317073170735,1.0762331838565022,0.919282511210762,1.123834196891192,1.015806111696523,0.9038754244233695,1.1768433179723503,1.079667063020214,0.9174263442991148,10.24,2.49,49.0,0.0,14.166666666666682,20.833333333333325,44.58333333333335,43.75000000000002,19.166666666666664,20.41666666666668,29.166666666666675,38.750000000000014
6433f57c206dee23650aa315,2020-11-05,1.05,1.08,1.08,1.03,131811.0,14038815.0,4.85,4.854368932038833,0.05,0.89,600687.0,1.941747572815533,9.375,0.8765696150131088,0.9001859888406698,0.8834505137912385,0.8763183799746871,0.9989429175475668,1.05263157894737,1.05374547479811,1.0210084033613436,1.0536585365853666,1.0319783197831995,1.0041322314049588,1.0409638554216865,1.0366800535475231,0.9967741935483873,1.040404040404041,1.0437710437710446,1.08,0.22,0.0,39.0,-3.703703703703709,-1.851851851851849,-3.703703703703709,-3.703703703703709,-3.703703703703709,-5.555555555555558,-6.481481481481488,-6.481481481481488
6433f587206dee23650ac7b5,2020-11-05,1.44,1.41,1.45,1.38,266738.0,37763592.0,4.9,-1.3986013986013957,-0.02,5.68,600146.0,0.6993006993007089,4.347826086956519,0.5434301219474158,0.533723331039229,0.5319729541251021,0.5357933579335796,0.9825625473843824,1.0230905861456472,1.0412472863627378,0.9591836734693868,1.0053475935828884,1.048128342245991,0.963810930576071,1.0104529616724756,1.0483933410762696,0.9553846153846148,1.0018148820326636,1.048598507763658,1.55,0.82,12.0,44.0,-0.7092198581560294,0.7092198581560183,-2.127659574468088,-1.4184397163120588,3.546099290780136,2.8368794326241176,2.127659574468077,4.964539007092195
6433f932206dee236513a66a,2020-11-05,2.06,2.14,2.26,2.06,264986.0,56757965.0,9.71,3.883495145631066,0.08,1.75,600321.0,0.0,6.185567010309279,0.9873247247088648,1.023559174638311,1.0595939243645378,1.0053644173758722,1.0340211935303942,1.044359949302914,1.0099985917476415,1.0652654867256648,1.06335403726708,0.9982056590752226,1.1018418201516804,1.0878459687123945,0.9872977670811592,1.0480497456189937,1.0577663671373558,1.0092711453430327,3.12,1.95,7.0,56.0,-3.2710280373831946,1.869158878504673,0.9345794392523477,11.214953271028016,22.42990654205608,34.57943925233644,48.13084112149531,33.177570093457945
6433fa29206dee236519823d,2020-11-05,2.13,2.21,2.23,2.13,106630.0,23424376.0,4.72,4.245283018867907,0.09,0.94,600280.0,0.4716981132075304,5.44554455445545,1.308938547486033,1.3524681367590536,1.3433066162194451,1.3276839068617348,1.096054888507719,1.0492610837438427,0.9573070607553368,1.1174157303370784,1.0536352800953517,0.9429214673553172,1.1106806862202554,1.054373522458629,0.9493039138429205,1.1119489559164732,1.0597014925373127,0.9530127142067436,2.75,1.91,57.0,48.0,4.977375565610864,10.407239819004532,4.977375565610864,5.429864253393668,0.0,-0.4524886877827927,4.52488687782806,9.954751131221728
6433f9db206dee236517bf1c,2020-11-06,2.69,2.8,2.8,2.68,130643.0,36210702.0,4.49,4.868913857677892,0.13,3.44,890.0,0.7490636704119868,5.078125,1.0907110783459557,1.1352746037596757,1.115905273212345,1.1057010365521007,1.049414824447334,1.0487329434697854,0.9993502274204028,1.0866752910737378,1.062618595825427,0.9778621125869712,1.0700636942675157,1.054613935969868,0.9855618330194604,1.06161971830986,1.0530451866404715,0.9919231608819028,3.9,2.64,57.0,14.0,-1.4285714285714346,-2.142857142857124,-2.142857142857124,-3.214285714285714,-1.7857142857142794,0.0,-1.7857142857142794,3.214285714285725
6433f4d7206dee236508d3a9,2020-11-06,2.78,2.9,3.27,2.64,2277233.0,1722121024.0,22.99,5.8394160583941535,0.16,2.63,601919.0,1.4598540145985162,11.646586345381516,3.5648579906740148,3.667433110367893,3.785591274397245,3.68740621031975,1.27198779867819,1.1463917525773195,0.9012600229095076,1.2806673209028463,1.1186113789778207,0.873459766420229,1.3682008368200842,1.1869328493647917,0.8675136116152449,1.256478053939715,1.123404255319149,0.8940898345153663,10.24,2.94,47.0,3.0,19.65517241379311,18.96551724137932,-1.379310344827589,-0.3448275862068861,6.896551724137945,14.827586206896548,36.20689655172416,47.241379310344826
6433f940206dee2365140298,2020-11-06,3.69,3.64,3.76,3.55,113021.0,41180660.0,5.72,-0.8174386920980825,-0.03,1.8,523.0,0.5449591280654031,5.128205128205132,0.6773312701952396,0.6670099345771748,0.6790954548846928,0.6607648289441301,1.0234206471494605,1.0285714285714278,1.0050329074719313,1.0089313212195885,1.0146341463414643,1.0056523422377075,1.0192771084337349,1.0224337185588044,1.0030969106427987,1.006933501418217,1.0128388017118393,1.005864637818987,4.6,2.55,7.0,59.0,3.5714285714285587,1.3736263736263687,-0.8241758241758323,2.472527472527464,0.5494505494505475,10.71428571428572,21.703296703296694,15.384615384615396
6433fa29206dee236519823f,2020-11-09,2.36,2.44,2.44,2.35,79637.0,19234485.0,3.88,5.172413793103448,0.12,0.7,600280.0,1.724137931034475,8.25688073394495,1.4381547139403703,1.4787138134829214,1.4566804815472665,1.4519505718954249,1.153094462540717,1.086306098964327,0.942079018028385,1.1649867374005305,1.0737073707370737,0.9216477203275883,1.149136577708007,1.0713501646542265,0.9323088181485544,1.1633663366336633,1.0867052023121382,0.9341040462427742,2.75,1.91,55.0,46.0,-4.918032786885251,-4.508196721311474,-9.426229508196728,-9.83606557377048,-5.327868852459017,-0.4098360655737654,4.508196721311464,1.2295081967213184
6433f5f0206dee23650cbc02,2020-11-09,2.38,2.55,2.55,2.34,2226178.0,613048368.0,9.17,11.353711790392996,0.26,2.81,601866.0,3.9301310043668094,16.09756097560977,1.341875961045617,1.4319858913073742,1.4083896293591371,1.3404345973583294,1.204047217537942,1.1346841477949945,0.9423917361938824,1.2445770065075925,1.1460674157303363,0.9208489388264662,1.2305630026809655,1.137123745819398,0.9240678805896192,1.206185567010309,1.1331719128329305,0.9394673123486688,3.09,2.05,46.0,54.0,10.98039215686275,2.7450980392156987,-6.274509803921557,-3.9215686274509673,-0.7843137254901933,10.196078431372555,11.372549019607847,5.882352941176494
6433f484206dee236507bbfc,2020-11-09,2.69,2.65,2.69,2.6,201648.0,53202222.0,3.38,-0.375939849624074,-0.01,2.44,600744.0,1.1278195488721776,4.263565891472854,1.1012653945053457,1.081961128357403,1.0811825278192986,1.0788381742738589,1.0769572953736657,1.0487329434697863,0.9737925059562492,1.0497359154929573,1.0192307692307698,0.970940170940172,1.0553618134263296,1.0237868696479542,0.9700814039539062,1.0531053105310528,1.0266535044422505,0.974882088406274,3.58,2.59,13.0,1.0,-1.8867924528301767,1.5094339622641506,1.132075471698113,-1.8867924528301767,7.924528301886791,0.3773584905660376,2.6415094339622858,-0.3773584905660265
6433f69a206dee2365106f29,2020-11-10,1.67,1.61,1.67,1.6,1857845.0,304195840.0,4.4,1.2578616352201255,0.02,1.13,600221.0,5.031446540880502,7.051282051282048,1.0173698519786527,0.9803734084847266,0.9989618350800876,0.9906867260259948,1.071275837491091,1.0586370839936603,0.9882021482655388,1.0364806866952787,1.0206022187004746,0.9846804014791332,1.059196617336153,1.0437500000000006,0.9854166666666666,1.0419681620839365,1.0289389067524115,0.987495534119328,1.65,1.21,4.0,59.0,-1.8633540372670845,-1.8633540372670845,0.0,1.8633540372670727,1.8633540372670727,1.8633540372670727,0.0,0.0
6433f4c9206dee236508ad7d,2020-11-10,2.56,2.55,2.61,2.51,2392832.0,640629792.0,3.92,0.0,0.0,2.0,600219.0,0.3921568627450966,6.224066390041494,1.171292444982228,1.1652630386343896,1.1741458155184596,1.1629714723339073,1.108758421559192,1.0655567117585845,0.9610359579142088,1.0887096774193552,1.0408163265306127,0.9560090702947848,1.0981767180925672,1.046092184368738,0.9525718102872408,1.0960698689956327,1.0524109014675052,0.9601677148846964,3.83,2.48,42.0,26.0,1.176470588235312,1.5686274509803866,1.5686274509803866,8.23529411764705,5.098039215686279,9.019607843137244,4.705882352941182,11.764705882352944
6433f954206dee2365148323,2020-11-10,2.7,2.59,2.75,2.59,405152.0,107740868.0,6.2,0.3875968992248069,0.01,1.14,415.0,4.651162790697683,7.14285714285714,0.9166409472237028,0.8795677799607076,0.9185391707613316,0.8922897329309264,1.0579016107966916,1.058823529411763,1.0008714596949873,1.021472392638037,1.0146914789422126,0.9933616280335176,1.0617760617760612,1.0566762728146015,0.995196926032662,1.0318725099601591,1.028798411122145,0.9970208540218474,2.82,2.07,7.0,59.0,0.0,4.633204633204646,4.247104247104261,5.019305019305032,5.791505791505802,6.949806949806958,8.880308880308885,8.880308880308885
6433f58b206dee23650ad961,2020-11-11,1.03,1.0,1.03,0.99,95270.0,9539488.0,3.88,-2.9126213592233,-0.03,0.9,600086.0,0.0,5.102040816326525,0.8782945736434108,0.8478139013452914,0.8529874751899253,0.8625432027649768,1.0692041522491356,1.0248756218905477,0.9585406301824212,1.0238907849829355,0.99009900990099,0.9669966996699666,1.0357541899441345,1.0048780487804871,0.970189701897018,1.047003525264395,1.0025316455696205,0.9575246132208156,,,,,-2.0000000000000018,-3.0000000000000027,-4.000000000000004,-4.000000000000004,-4.000000000000004,-2.0000000000000018,-2.0000000000000018,-3.0000000000000027
6433f91d206dee23651328e3,2020-11-11,1.59,1.66,1.66,1.56,474904.0,76992855.0,6.33,5.063291139240489,0.08,2.68,600255.0,0.6329113924050667,3.9215686274509887,1.290082478374572,1.3404965296316065,1.3227527164965414,1.2836450187011224,1.0857359635811832,1.056478405315614,0.9730527870062752,1.121621621621622,1.0709677419354824,0.9548387096774178,1.1050295857988168,1.0658105939004812,0.9645086499019078,1.0783410138248843,1.043478260869565,0.9676700111482722,2.09,1.57,27.0,1.0,-3.61445783132529,-0.6024096385542133,0.6024096385542244,5.421686746987953,10.843373493975903,9.036144578313255,12.650602409638555,18.07228915662651
6433f56e206dee23650a623a,2020-11-11,1.84,1.84,1.84,1.84,14611.0,2688424.0,0.0,5.142857142857138,0.09,1.0,603157.0,5.142857142857138,3.9548022598870025,0.7072426937738249,0.7032883722399468,0.6890745899102441,0.7207510521204273,1.034353529044347,1.0337078651685403,0.999375780274658,1.0375939849624043,1.0293706293706295,0.9920745920745938,1.018450184501845,1.016574585635359,0.9981583793738488,1.0514285714285705,1.0439716312056735,0.9929078014184404,1.95,1.23,9.0,40.0,4.891304347826075,0.0,0.5434782608695565,-0.5434782608695676,-0.5434782608695676,0.0,4.347826086956519,2.717391304347827
6433f57d206dee23650aa3d6,2020-11-11,2.09,2.13,2.13,2.08,44875.0,9497501.0,2.46,4.92610837438423,0.1,0.54,600652.0,2.9556650246305383,2.9556650246305383,1.0162755184054004,1.0326134861172316,1.0207937262357407,1.0240468730927288,1.045580878265702,1.0270270270270274,0.9822549822549836,1.0585311982330203,1.031476997578693,0.9744417541027716,1.0481137233460918,1.0252707581227434,0.9782056424655692,1.0516853932584258,1.0271604938271617,0.9766803840877936,2.21,1.42,0.0,58.0,0.0,3.7558685446009488,3.2863849765258246,2.8169014084507005,1.8779342723004744,1.8779342723004744,0.0,-0.4694835680751019
6433f91d206dee23651328e4,2020-11-12,1.73,1.6,1.74,1.58,732061.0,122161225.0,9.64,-3.61445783132529,-0.06,4.14,600255.0,4.216867469879526,8.805031446540879,1.3964643095396925,1.2868062479228977,1.3797758699783722,1.2946434617728724,1.1584821428571423,1.0966719492868455,0.946645536185948,1.0658771280532944,1.009463722397475,0.9470732562215194,1.136429608127722,1.0691244239631332,0.9407748762587465,1.078089461713419,1.0309951060358886,0.9563168388617,2.09,1.57,26.0,0.0,3.124999999999978,4.374999999999996,9.375,14.999999999999991,13.124999999999986,16.874999999999996,22.499999999999982,28.749999999999982
6433fa0b206dee236518e774,2020-11-12,1.94,2.01,2.01,1.9,48540.0,9592719.0,5.76,5.235602094240832,0.1,0.77,603555.0,1.5706806282722583,6.593406593406592,1.0051383060717645,1.0391369365520184,1.017827997489014,1.003973972662562,0.9858836815358554,1.036048064085447,1.0508826583592936,1.026091888825864,1.059288537549407,1.032352510613381,0.9994475138121546,1.0496083550913824,1.050188569770814,0.9965034965034972,1.039671682626539,1.043319653442772,2.74,2.01,17.0,0.0,2.4875621890547484,2.4875621890547484,4.47761194029852,3.9800995024875663,3.4825870646766344,8.457711442786087,6.965174129353247,6.965174129353247
6433f57d206dee23650aa3d7,2020-11-12,2.21,2.13,2.23,2.12,118505.0,25711961.0,5.16,0.0,0.0,1.42,600652.0,3.7558685446009488,5.741626794258381,1.0740651484114545,1.0323653114360098,1.0681260391101253,1.043485335394378,1.0946615299944955,1.0574162679425845,0.9659755449229146,1.048687089715536,1.0215827338129502,0.9741540101252336,1.086038961038962,1.0543735224586286,0.97084318360914,1.06176961602671,1.029126213592234,0.9692556634304228,2.21,1.37,16.0,59.0,3.7558685446009488,3.2863849765258246,2.8169014084507005,1.8779342723004744,1.8779342723004744,0.0,-0.4694835680751019,-0.4694835680751019
6433f587206dee23650ac7bb,2020-11-13,1.49,1.45,1.49,1.43,244935.0,35742441.0,4.11,-0.6849315068493178,-0.01,5.21,600146.0,2.0547945205479534,7.194244604316546,0.607527968728939,0.5920764013093509,0.5910759950167198,0.598699006954777,1.0600790513833995,1.0492957746478864,0.989827856025038,1.0275590551181093,1.021126760563381,0.9937402190923332,1.0371229698375872,1.0258175559380394,0.9890992541594964,1.0387409200968516,1.0362318840579663,0.997584541062798,1.55,0.82,6.0,38.0,-0.6896551724137945,2.0689655172413834,1.379310344827589,-0.6896551724137945,4.137931034482767,8.275862068965534,5.517241379310356,4.137931034482767
