candle_end_time,open,high,low,close,amount,info,ÅÅÃû,±ê×¼»¯³É½»Á¿,µ±ÈÕ³Ö²ÖÕÇµø·ù,µ±ÈÕ¿ª²ÖÕÇµø·ù,µ±ÈÕÆ½²ÖÕÇµø·ù,×Ê½ðÇúÏß,signal,pos,×´Ì¬,×îÖÕÕÇµø·ù
2010-11-04,3426.46,3480.93,3419.64,3480.5,116799481.0,,26.0,0.25,0.01758889467128988,0.015649501267543345,0.0016690810855060079,1.6837680023608066,,1.0,³Ö²Ö,0.01758889467128988
2010-11-05,3538.99,3554.47,3498.28,3520.8,137688027.0,,32.0,0.55,0.011578796149978476,-0.005259253432918082,0.016683040137911,1.703264008823999,,1.0,³Ö²Ö,0.011578796149978476
2010-11-08,3534.19,3549.3,3506.38,3548.57,126470759.0,,29.0,0.4,0.00788741195182907,0.003948351020538557,0.0036826565553282897,1.7166983537243177,,1.0,³Ö²Ö,0.00788741195182907
2010-11-09,3547.44,3547.44,3498.62,3523.95,122454533.0,,24.0,0.15000000000000002,-0.006938006013690101,-0.006740867572449066,-0.0004383999188405374,1.7047878902224864,0.0,1.0,³Ö²Ö,-0.006938006013690101
2010-11-10,3507.2,3508.27,3470.97,3499.11,120078578.0,,23.0,0.09999999999999998,-0.007048908185416813,-0.0024263922270932625,-0.004872618510478266,1.6927709969086977,,0.0,Æ½²Ö,-0.004872618510478266
2010-11-11,3490.74,3557.99,3484.89,3509.98,138976233.0,,32.0,0.55,0.003106504225360185,0.005391078378122707,-0.002511749787803219,1.6980295971631616,1.0,0.0,¿Õ²Ö,0.0
2010-11-12,3484.61,3497.06,3284.35,3291.83,160733850.0,,37.0,0.8,-0.06215135128975091,-0.05543661190300662,-0.00734709405751599,1.5924947631694797,,1.0,¿ª²Ö,-0.05543661190300662
2010-11-15,3298.74,3319.98,3241.76,3314.89,102315724.0,,18.0,-0.1499999999999999,0.007005222019363044,0.004775235674435954,0.0019788844502903746,1.6036505425501548,0.0,1.0,³Ö²Ö,0.007005222019363044
2010-11-16,3311.62,3311.62,3155.48,3169.54,108307072.0,,18.0,-0.1499999999999999,-0.043847608819598816,-0.04301831102726161,-0.0011063396975464768,1.5333343008770783,,0.0,Æ½²Ö,-0.0011063396975464768
2010-11-17,3124.11,3168.93,3087.51,3103.91,83258080.0,,13.0,-0.3999999999999999,-0.020706474756589266,-0.0065850512654993315,-0.01445159019920872,1.5015843528825545,,0.0,¿Õ²Ö,0.0
2010-11-18,3134.94,3158.63,3097.39,3147.96,65697292.0,,8.0,-0.6499999999999999,0.014191777467774669,0.004032705610054779,0.009875868565776935,1.522894503867756,,0.0,¿Õ²Ö,0.0
2010-11-19,3168.17,3178.85,3076.21,3178.85,83347654.0,,13.0,-0.3999999999999999,0.009812704100433223,0.003250641149290368,0.006299260346382951,1.5378382170103864,,0.0,¿Õ²Ö,0.0
2010-11-22,3148.22,3200.47,3137.75,3171.94,83212776.0,,11.0,-0.5,-0.0021737420765370885,0.007413526650124838,-0.009754403762366914,1.5344953533711643,,0.0,¿Õ²Ö,0.0
2010-11-23,3156.48,3156.48,3061.62,3107.18,77399591.0,,10.0,-0.55,-0.02041652742485678,-0.01573677541501185,-0.004993403910540595,1.5031662869057465,,0.0,¿Õ²Ö,0.0
2010-11-24,3088.99,3177.41,3088.99,3177.04,75332083.0,,9.0,-0.6000000000000001,0.022483409393726728,0.02838105689687803,-0.005973480390579322,1.5369625899210966,,0.0,¿Õ²Ö,0.0
2010-11-25,3197.97,3227.05,3172.28,3223.48,83442094.0,,13.0,-0.3999999999999999,0.014617379699342736,0.007855992649256384,0.006467102586054763,1.5594289556816587,,0.0,¿Õ²Ö,0.0
2010-11-26,3214.13,3224.52,3170.36,3194.85,64467824.0,,6.0,-0.75,-0.008881705485996538,-0.0061177786834011524,-0.0030202438358544192,1.545578566970959,,0.0,¿Õ²Ö,0.0
2010-11-29,3183.54,3206.76,3159.46,3190.05,58994892.0,,4.0,-0.8500000000000001,-0.001502417953894497,0.0019246624610366105,-0.0036596474951875457,1.5432564619827873,,0.0,¿Õ²Ö,0.0
2010-11-30,3187.53,3205.78,3060.44,3136.99,85762355.0,,13.0,-0.3999999999999999,-0.0166329681352958,-0.015973620211500637,-0.0009098614755255197,1.5175875264260383,,0.0,¿Õ²Ö,0.0
2010-12-01,3127.26,3150.44,3111.65,3136.02,48882668.0,,1.0,-1.0,-0.00030921360922409047,0.002680852488526528,-0.003221327195814916,1.5171182677096786,,0.0,¿Õ²Ö,0.0
2010-12-02,3185.76,3194.23,3154.32,3155.06,61023908.0,,3.0,-0.8999999999999999,0.00607138985083,-0.009755462361442039,0.015738964930070543,1.52632928416276,,0.0,¿Õ²Ö,0.0
2010-12-03,3161.93,3171.38,3134.42,3158.16,50475354.0,,2.0,-0.95,0.0009825486678540774,-0.001312152301901917,0.0020571933338826565,1.527828976967621,,0.0,¿Õ²Ö,0.0
2010-12-06,3168.88,3185.33,3140.55,3165.57,56362630.0,,3.0,-0.8999999999999999,0.0023463029105557087,-0.0011643933570413918,0.0032739742128329308,1.5314137265431114,,0.0,¿Õ²Ö,0.0
2010-12-07,3152.73,3214.69,3112.22,3200.34,58483653.0,,4.0,-0.8500000000000001,0.010983803864706765,0.014979400481286532,-0.004175654810982032,1.5482344745511807,,0.0,¿Õ²Ö,0.0
2010-12-08,3194.9,3215.28,3166.77,3171.88,59515663.0,,6.0,-0.75,-0.008892805139453897,-0.007324354418106436,-0.0018196154158620637,1.5344663270588121,,0.0,¿Õ²Ö,0.0
2010-12-09,3156.0,3175.05,3122.2,3123.37,66152965.0,,10.0,-0.55,-0.015293768995043977,-0.010457781821568023,-0.005125893791694591,1.5109985535221009,,0.0,¿Õ²Ö,0.0
2010-12-10,3107.38,3172.16,3101.08,3161.98,57108105.0,,4.0,-0.8500000000000001,0.01236164783551108,0.017448978859054394,-0.005238855979278756,1.5296769855207077,,0.0,¿Õ²Ö,0.0
2010-12-13,3176.33,3261.34,3173.56,3261.06,95713739.0,,19.0,-0.10000000000000009,0.03133479655152782,0.02655225362403442,0.004417751029418104,1.5776091026515535,,0.0,¿Õ²Ö,0.0
2010-12-14,3270.2,3279.36,3254.18,3269.47,84104241.0,,18.0,-0.1499999999999999,0.002578916057968783,-0.0003431867547186894,0.00268243331922724,1.5816776240995793,,0.0,¿Õ²Ö,0.0
2010-12-15,3270.78,3282.77,3242.52,3247.64,72269785.0,,12.0,-0.44999999999999996,-0.006676923171033855,-0.007193901772542179,0.00028062848106902294,1.5711168841221232,,0.0,¿Õ²Ö,0.0
2010-12-16,3246.01,3258.39,3224.12,3230.67,56799625.0,,4.0,-0.8500000000000001,-0.005225332857090037,-0.004845220404106551,-0.0006218426919238906,1.562907275445191,,0.0,¿Õ²Ö,0.0
2010-12-17,3229.3,3232.84,3212.58,3225.66,44919147.0,,1.0,-1.0,-0.0015507619162589137,-0.0012470296213017255,-0.0005440097564900492,1.5604835783637865,,0.0,¿Õ²Ö,0.0
2010-12-20,3239.02,3249.76,3118.0,3178.66,74759693.0,,15.0,-0.30000000000000004,-0.014570661508032434,-0.018753015860596176,0.004021291022612505,1.5377463003546046,,0.0,¿Õ²Ö,0.0
2010-12-21,3184.7,3251.55,3168.89,3249.51,79852420.0,,18.0,-0.1499999999999999,0.022289266546280606,0.020227998112013566,0.0017799437498819959,1.5720215375237654,,0.0,¿Õ²Ö,0.0
2010-12-22,3253.82,3263.45,3201.67,3215.45,69936258.0,,14.0,-0.3500000000000001,-0.010481580299799176,-0.011910864062264086,0.0012061946570405269,1.5555442675451963,,0.0,¿Õ²Ö,0.0
2010-12-23,3210.67,3237.64,3183.15,3188.61,61315847.0,,11.0,-0.5,-0.008347198681366463,-0.0069900012425834195,-0.0016063942527483333,1.5425598304863357,,0.0,¿Õ²Ö,0.0
2010-12-24,3170.64,3187.72,3139.45,3162.96,55137767.0,,4.0,-0.8500000000000001,-0.00804425752914284,-0.0025419188740572318,-0.005755008232427361,1.5301510819557929,,0.0,¿Õ²Ö,0.0
2010-12-27,3176.11,3219.66,3092.26,3099.71,70017107.0,,17.0,-0.19999999999999996,-0.01999709133216987,-0.024171681890593114,0.004036999140046182,1.4995525110179042,,0.0,¿Õ²Ö,0.0
2010-12-28,3084.82,3095.36,3041.33,3044.93,56325749.0,,5.0,-0.8,-0.017672620987124632,-0.013049496488699264,-0.004923098741495102,1.4730514878403937,,0.0,¿Õ²Ö,0.0
2010-12-29,3049.93,3062.56,3025.22,3061.83,45192775.0,,2.0,-0.95,0.0055502096928337075,0.0037812751391218843,0.0015218768247544645,1.4812272324862485,,0.0,¿Õ²Ö,0.0
2010-12-30,3063.05,3079.91,3027.9,3064.1,54281429.0,,5.0,-0.8,0.0007413866870467078,0.00022276884730772242,0.00027840670448742166,1.4823253946369048,,0.0,¿Õ²Ö,0.0
2010-12-31,3069.05,3129.45,3067.11,3128.26,62566078.0,,16.0,-0.25,0.02093926438432181,0.019170314540831478,0.0014952886655137387,1.513364197978801,,0.0,¿Õ²Ö,0.0
2011-01-04,3155.56,3194.36,3143.6,3189.68,85410440.0,,32.0,0.55,0.019633917896849873,0.01069137786189488,0.008605848874454258,1.543077466389949,1.0,0.0,¿Õ²Ö,0.0
2011-01-05,3170.18,3193.78,3158.87,3175.66,79268810.0,,26.0,0.25,-0.004395425246419671,0.0016084154603262864,-0.00623273231170518,1.5362949847369973,,1.0,¿ª²Ö,0.0016084154603262864
2011-01-06,3177.83,3198.05,3152.57,3159.64,59681092.0,,14.0,-0.3500000000000001,-0.005044620645787035,-0.005843330608195974,0.0005632405232298687,1.528544959338974,0.0,1.0,³Ö²Ö,-0.005044620645787035
2011-01-07,3156.36,3209.9,3141.12,3166.62,84093233.0,,33.0,0.6,0.0022091124305301246,0.0031302041572750265,-0.001157968376144014,1.5319216870092738,1.0,0.0,Æ½²Ö,-0.001157968376144014
2011-01-10,3162.08,3182.78,3102.43,3108.19,65494406.0,,19.0,-0.10000000000000009,-0.01845185086938117,-0.017160520305442704,-0.001553533294174847,1.5036548964970078,0.0,1.0,¿ª²Ö,-0.017160520305442704
2011-01-11,3096.25,3131.29,3084.51,3124.92,56985917.0,,10.0,-0.55,0.00538255383358166,0.00913849159255516,-0.003961003027485477,1.5117483999245316,,0.0,Æ½²Ö,-0.003961003027485477
2011-01-12,3135.18,3153.43,3099.41,3142.34,58498518.0,,13.0,-0.3999999999999999,0.005574542708293384,0.0021635008019529074,0.0031628900579852015,1.520175705944105,,0.0,¿Õ²Ö,0.0
2011-01-13,3153.99,3157.04,3127.16,3141.28,51936988.0,,5.0,-0.8,-0.0003373282331001759,-0.004149318282871851,0.0035869833308932453,1.519662907759217,,0.0,¿Õ²Ö,0.0
2011-01-14,3129.67,3129.67,3083.51,3091.86,53351439.0,,6.0,-0.75,-0.015732440279121906,-0.012199681973677065,-0.0038155020883208213,1.4957549018184984,,0.0,¿Õ²Ö,0.0
2011-01-17,3067.43,3078.88,2968.61,2974.35,66807562.0,,25.0,0.19999999999999996,-0.03800624866585167,-0.030460965425290604,-0.008020444522067738,1.438906869076818,,0.0,¿Õ²Ö,0.0
2011-01-18,2965.42,2984.47,2947.6,2977.65,42964564.0,,1.0,-1.0,0.0011094861062082018,0.004003724556054532,-0.0031219763645837784,1.4405033162561862,,0.0,¿Õ²Ö,0.0
2011-01-19,2978.46,3045.6,2967.24,3044.85,56571942.0,,12.0,-0.44999999999999996,0.0225681325877789,0.02216738241929698,0.00015199395496434676,1.473012786090591,,0.0,¿Õ²Ö,0.0
2011-01-20,3037.86,3037.86,2944.5,2944.71,61046643.0,,22.0,0.050000000000000044,-0.03288831962165617,-0.03077933900879694,-0.0024154041085767686,1.4245678707748572,,0.0,¿Õ²Ö,0.0
2011-01-21,2935.23,3030.26,2935.14,2983.46,73102966.0,,32.0,0.55,0.013159190548475141,0.016309463911403702,-0.0033389459743065064,1.4433140308356192,1.0,0.0,¿Õ²Ö,0.0
2011-01-24,2986.09,2999.2,2943.92,2954.23,65472545.0,,26.0,0.25,-0.009797349386283072,-0.010788176198370608,0.0007614210346378325,1.429173379001398,,1.0,¿ª²Ö,-0.010788176198370608
2011-01-25,2949.65,2960.59,2919.16,2938.65,48982689.0,,5.0,-0.8,-0.005273793848143193,-0.0038487941581263558,-0.0016701333342359348,1.4216362132272904,0.0,1.0,³Ö²Ö,-0.005273793848143193
2011-01-26,2939.77,2982.32,2939.36,2978.43,43374979.0,,2.0,-0.95,0.013536828135368273,0.013029125164297186,0.0002610816531400939,1.440880658316764,,0.0,Æ½²Ö,0.0002610816531400939
2011-01-27,2953.59,3037.16,2935.27,3026.47,82585919.0,,37.0,0.8,0.016129303022061947,0.02455211020349422,-0.008458963547909426,1.464121059073383,1.0,0.0,¿Õ²Ö,0.0
2011-01-28,3020.12,3047.27,3011.38,3036.74,63013589.0,,25.0,0.19999999999999996,0.003393392301922704,0.005382446698743532,-0.0022179021764630047,1.4690893962043257,0.0,1.0,¿ª²Ö,0.005382446698743532
2011-01-31,3035.42,3076.55,3032.45,3076.51,67105914.0,,29.0,0.4,0.013096280880154465,0.01341523186130037,-0.0005546244986399662,1.4883290035750742,1.0,0.0,Æ½²Ö,-0.0005546244986399662
2011-02-01,3083.49,3087.23,3062.83,3077.28,49862530.0,,6.0,-0.75,0.0002502836005733311,-0.002133695680052307,0.0021485323304650805,1.4887015079169268,0.0,1.0,¿ª²Ö,-0.002133695680052307
2011-02-09,3055.4,3087.55,3031.75,3040.95,60394145.0,,20.0,-0.050000000000000044,-0.011805880517860023,-0.004848749825088162,-0.0072293219986482304,1.4711260757877014,,0.0,Æ½²Ö,-0.0072293219986482304
2011-02-10,3034.08,3105.32,3024.35,3104.16,66603662.0,,27.0,0.30000000000000004,0.020786267449316886,0.02297485415497973,-0.0023788913333003814,1.5017052958506885,1.0,0.0,¿Õ²Ö,0.0
2011-02-11,3100.27,3133.5,3092.58,3120.96,75975553.0,,34.0,0.65,0.00541209216019789,0.006552825959168682,-0.0013730066749135794,1.5098326633092898,,1.0,¿ª²Ö,0.006552825959168682
2011-02-14,3123.25,3227.43,3123.25,3219.14,121302331.0,,41.0,1.0,0.031458269250487,0.030578323717298895,0.0006136605403463946,1.5573293857548534,,1.0,³Ö²Ö,0.031458269250487
2011-02-15,3223.22,3259.64,3215.62,3217.67,109554438.0,,40.0,0.95,-0.00045664369987008513,-0.0018416596047155654,0.001147267158309484,1.5566182411022258,,1.0,³Ö²Ö,-0.00045664369987008513
2011-02-16,3211.14,3248.85,3195.47,3248.53,91334283.0,,39.0,0.9,0.009590790851765396,0.011522457187546964,-0.002149175272790571,1.5715474410886803,,1.0,³Ö²Ö,0.009590790851765396
2011-02-17,3255.63,3265.26,3218.91,3245.91,88964695.0,,38.0,0.85,-0.0008065186407391067,-0.0031052246307179806,0.0020653416776201805,1.5702799587826364,,1.0,³Ö²Ö,-0.0008065186407391067
2011-02-18,3240.05,3242.37,3203.12,3211.88,75378684.0,,31.0,0.5,-0.01048396289484299,-0.008813252682667696,-0.001925132243346117,1.5538172019602436,,1.0,³Ö²Ö,-0.01048396289484299
2011-02-21,3192.15,3258.28,3189.85,3257.91,79399776.0,,33.0,0.6,0.014331170529409576,0.02047807831971399,-0.006262082643187172,1.5760852212530658,,1.0,³Ö²Ö,0.014331170529409576
2011-02-22,3267.61,3269.05,3161.83,3163.58,107863741.0,,39.0,0.9,-0.028954145449076263,-0.03195289035408576,0.002857011642433349,1.530451020516765,,1.0,³Ö²Ö,-0.028954145449076263
2011-02-23,3152.44,3182.19,3145.99,3174.74,71324854.0,,27.0,0.30000000000000004,0.003527649055816484,0.006953051258951842,-0.003640904544851109,1.5358499146142643,,1.0,³Ö²Ö,0.003527649055816484
2011-02-24,3170.24,3195.69,3157.97,3190.94,66486893.0,,22.0,0.050000000000000044,0.005102780070179058,0.006408705064608141,-0.0015372688157140324,1.5436870189493441,0.0,1.0,³Ö²Ö,0.005102780070179058
2011-02-25,3190.87,3213.79,3159.85,3197.62,61619275.0,,18.0,-0.1499999999999999,0.0020934270152368484,0.001995171110136998,-0.00014193447698807038,1.546918615057883,,0.0,Æ½²Ö,-0.00014193447698807038
2011-02-28,3200.68,3241.6,3178.83,3239.56,76630663.0,,31.0,0.5,0.013116005028740219,0.012025975556465198,0.000836846904885391,1.567208007392034,1.0,0.0,¿Õ²Ö,0.0
2011-03-01,3241.71,3273.51,3235.75,3254.89,88566954.0,,36.0,0.75,0.004732124115620628,0.003945281985369373,0.0005435907345441304,1.5746242301980076,,1.0,¿ª²Ö,0.003945281985369373
2011-03-02,3237.12,3257.42,3202.83,3243.3,80910641.0,,32.0,0.55,-0.0035607962173835883,0.0017888897223199685,-0.005578822755915036,1.569017314195318,,1.0,³Ö²Ö,-0.0035607962173835883
2011-03-03,3248.16,3271.64,3221.04,3221.72,101219997.0,,38.0,0.85,-0.006653716893287864,-0.008259002023545165,0.0013782939598554478,1.5585775171859955,,1.0,³Ö²Ö,-0.006653716893287864
2011-03-04,3223.51,3273.66,3217.48,3270.67,80013915.0,,30.0,0.44999999999999996,0.015193747439256056,0.014508274114861408,0.00043553716648259133,1.5822581503466224,,1.0,³Ö²Ö,0.015193747439256056
2011-03-07,3287.41,3337.47,3287.41,3334.51,118187197.0,,40.0,0.95,0.019518936487019634,0.014205683748356016,0.004997603182222532,1.6131421466893072,,1.0,³Ö²Ö,0.019518936487019634
2011-03-08,3335.71,3342.71,3311.72,3337.46,84878655.0,,32.0,0.55,0.0008846877052399726,0.00040457739241645934,0.0002398297800874083,1.6145692737132877,,1.0,³Ö²Ö,0.0008846877052399726
2011-03-09,3344.1,3355.49,3322.7,3338.86,78026361.0,,26.0,0.25,0.00041948068291453033,-0.0016867363793501107,0.001869298208817538,1.6152465543348378,,1.0,³Ö²Ö,0.00041948068291453033
2011-03-10,3330.44,3330.44,3279.33,3280.26,78212642.0,,27.0,0.30000000000000004,-0.017550900606793873,-0.01518525599317912,-0.00264151620613029,1.5868975226042408,,1.0,³Ö²Ö,-0.017550900606793873
2011-03-11,3263.08,3290.7,3240.18,3247.38,67208335.0,,20.0,-0.050000000000000044,-0.01002359569058553,-0.004930813477860947,-0.0053567612323414115,1.570991103435264,0.0,1.0,³Ö²Ö,-0.01002359569058553
2011-03-14,3238.91,3263.91,3230.11,3262.92,63689783.0,,14.0,-0.3500000000000001,0.004785396227112271,0.007292112649135299,-0.0027279435113846118,1.57850891833447,,0.0,Æ½²Ö,-0.0027279435113846118
2011-03-15,3250.59,3250.59,3147.96,3203.96,96033979.0,,36.0,0.75,-0.01806970443651701,-0.014463352520161517,-0.003898370416682062,1.54998572872976,1.0,0.0,¿Õ²Ö,0.0
2011-03-16,3204.92,3250.88,3202.93,3248.2,78859520.0,,27.0,0.30000000000000004,0.013807912708023728,0.0133826313194924,0.00017959325334881981,1.5713877963707432,,1.0,¿ª²Ö,0.0133826313194924
2011-03-17,3216.29,3240.38,3185.08,3197.1,85687114.0,,32.0,0.55,-0.01573178991441415,-0.006085771484313947,-0.009942723600763426,1.5466670536841645,,1.0,³Ö²Ö,-0.01573178991441415
2011-03-18,3228.92,3239.96,3205.14,3215.69,61340161.0,,9.0,-0.6000000000000001,0.005814644521597634,-0.004216839221665442,0.00983157536517476,1.5556603727946048,0.0,1.0,³Ö²Ö,0.005814644521597634
2011-03-21,3220.68,3236.28,3194.15,3207.11,59105037.0,,6.0,-0.75,-0.0026681676405374555,-0.0043328759836919395,0.0014315802829252267,1.551509610128248,,0.0,Æ½²Ö,0.0014315802829252267
2011-03-22,3217.8,3227.8,3175.93,3222.96,57248684.0,,6.0,-0.75,0.004942144173414764,0.0014834020775234685,0.00321281901774495,1.5591773943079401,,0.0,¿Õ²Ö,0.0
2011-03-23,3222.32,3267.0,3216.65,3264.93,72077585.0,,19.0,-0.10000000000000009,0.013022190781145193,0.013101819623547863,-0.0003185513937498108,1.579481299798267,,0.0,¿Õ²Ö,0.0
2011-03-24,3269.57,3273.37,3250.02,3251.36,61304244.0,,8.0,-0.6499999999999999,-0.004156291252798594,-0.005688857062559796,0.0013009931606497993,1.5729165154879565,,0.0,¿Õ²Ö,0.0
2011-03-25,3256.18,3304.26,3254.68,3294.48,86895979.0,,32.0,0.55,0.013262142611091932,0.011640852113464259,0.0013622786772304885,1.5937767586316995,1.0,0.0,¿Õ²Ö,0.0
2011-03-28,3307.41,3328.07,3286.86,3290.57,97684300.0,,36.0,0.75,-0.0011868337340035229,-0.005210972035966795,0.0038042758796532627,1.5918852106100847,,1.0,¿ª²Ö,-0.005210972035966795
2011-03-29,3288.56,3309.2,3256.34,3257.98,105280164.0,,37.0,0.8,-0.00990405917515813,-0.009417772730531633,-0.0007307631200674791,1.5761190852841434,,1.0,³Ö²Ö,-0.00990405917515813
2011-03-30,3256.72,3274.98,3233.11,3256.08,78336337.0,,22.0,0.050000000000000044,-0.0005831834449566697,-0.0003164787633182161,-0.0005066962964782595,1.5751999187263253,0.0,1.0,³Ö²Ö,-0.0005831834449566697
2011-03-31,3257.16,3264.96,3210.17,3223.29,64503880.0,,10.0,-0.55,-0.010070391390874955,-0.01051736739680981,0.00021164737967116487,1.5593370390258767,,0.0,Æ½²Ö,0.00021164737967116487
2011-04-01,3227.56,3272.77,3220.91,3272.73,63094722.0,,9.0,-0.6000000000000001,0.015338365458894554,0.013873427456548338,0.001204574456533658,1.5832547204040461,,0.0,¿Õ²Ö,0.0
2011-04-06,3269.19,3315.3,3268.76,3311.07,105823674.0,,37.0,0.8,0.011714990237508216,0.012688990017003314,-0.0012015359653867463,1.6018025339970683,1.0,0.0,¿Õ²Ö,0.0
2011-04-07,3313.47,3330.8,3302.82,3324.42,84681762.0,,26.0,0.25,0.004031929255497335,0.003184310546316907,0.0006047542335256839,1.608260888495421,,1.0,¿ª²Ö,0.003184310546316907
2011-04-08,3321.54,3353.89,3314.09,3353.36,73929210.0,,15.0,-0.30000000000000004,0.008705277913139797,0.009458758612749005,-0.0009862125724187099,1.6222612464866066,0.0,1.0,³Ö²Ö,0.008705277913139797
2011-04-11,3363.37,3380.53,3331.17,3333.43,104420545.0,,35.0,0.7,-0.005943292697473623,-0.009020703521874694,0.002864707517236331,1.6126196730669684,1.0,0.0,Æ½²Ö,0.002864707517236331
2011-04-12,3324.75,3350.16,3307.48,3326.77,101938506.0,,34.0,0.65,-0.00199794205968018,0.0004875059778148255,-0.0027236120152515086,1.60939775239588,,1.0,¿ª²Ö,0.0004875059778148255
2011-04-13,3311.32,3372.03,3296.51,3372.03,87036338.0,,27.0,0.30000000000000004,0.013604787827231846,0.018211892825642364,-0.004763587022847959,1.6312932673468499,,1.0,³Ö²Ö,0.013604787827231846
2011-04-14,3374.32,3378.7,3347.49,3353.56,88972241.0,,30.0,0.44999999999999996,-0.005477412715782504,-0.006271598104071479,0.0005590346467854168,1.6223580008611138,,1.0,³Ö²Ö,-0.005477412715782504
2011-04-15,3345.13,3378.11,3323.56,3358.94,78514874.0,,19.0,-0.10000000000000009,0.0016042653180501354,0.004007908680061061,-0.0026334449361274936,1.6249606935353564,0.0,1.0,³Ö²Ö,0.0016042653180501354
2011-04-18,3346.15,3372.9,3335.6,3359.44,86582624.0,,27.0,0.30000000000000004,0.00014885648448625943,0.003851266551150308,-0.003927291943291555,1.6252025794716243,1.0,0.0,Æ½²Ö,-0.003927291943291555
2011-04-19,3334.91,3334.91,3290.74,3295.81,85106933.0,,26.0,0.25,-0.01894065677612944,-0.011843033169120139,-0.0074209359893315785,1.594420175222172,,1.0,¿ª²Ö,-0.011843033169120139
2011-04-20,3300.42,3311.73,3281.83,3295.76,72343318.0,,13.0,-0.3999999999999999,-1.5170777441619876e-05,-0.0015317576995504665,0.0012785778306396711,1.5943959866285455,0.0,1.0,³Ö²Ö,-1.5170777441619876e-05
2011-04-21,3312.27,3330.24,3301.94,3317.37,73240424.0,,14.0,-0.3500000000000001,0.006556909483700135,0.0014195592039284045,0.004888865572735712,1.6048502967940437,,0.0,Æ½²Ö,0.004888865572735712
2011-04-22,3317.08,3325.46,3291.64,3299.94,67171455.0,,10.0,-0.55,-0.005254162182692812,-0.005286560856706966,-0.0002074081576670661,1.5964181530557449,,0.0,¿Õ²Ö,0.0
2011-04-25,3292.48,3292.48,3247.69,3249.57,74421829.0,,16.0,-0.25,-0.01526391388934345,-0.013151150990076278,-0.0023803758856222323,1.5720505638361173,,0.0,¿Õ²Ö,0.0
2011-04-26,3242.53,3257.8,3216.21,3230.96,59096417.0,,2.0,-0.95,-0.005726911560606562,-0.003687758842557689,-0.002286180510036706,1.5630475692882264,,0.0,¿Õ²Ö,0.0
2011-04-27,3242.62,3256.41,3189.04,3209.5,62443567.0,,6.0,-0.75,-0.006641988758758988,-0.010332722856438659,0.0034884014658180806,1.5526658249036083,,0.0,¿Õ²Ö,0.0
2011-04-28,3224.41,3237.19,3160.41,3161.78,65050235.0,,10.0,-0.55,-0.014868359557563382,-0.019541363559792507,0.004525025954198458,1.5295802311462008,,0.0,¿Õ²Ö,0.0
2011-04-29,3161.16,3193.6,3147.14,3192.72,53683065.0,,1.0,-1.0,0.009785627083478188,0.009862493378902616,-0.0003160685436685018,1.5445481328824577,,0.0,¿Õ²Ö,0.0
2011-05-03,3192.84,3212.05,3164.93,3211.13,54998910.0,,2.0,-0.95,0.005766243203287669,0.005607769457512475,-8.241900323213702e-05,1.5534543730558417,,0.0,¿Õ²Ö,0.0
2011-05-04,3192.84,3193.45,3120.96,3129.03,66716340.0,,13.0,-0.3999999999999999,-0.025567323652421425,-0.02010292985159741,-0.0058151307483658154,1.5137367023206536,,0.0,¿Õ²Ö,0.0
2011-05-05,3115.0,3136.9,3105.85,3126.12,52567747.0,,1.0,-1.0,-0.0009300006711345787,0.0034494095058512017,-0.0046032796106142415,1.5123289261715744,,0.0,¿Õ²Ö,0.0
2011-05-06,3093.81,3141.68,3083.91,3121.4,55352186.0,,4.0,-0.8500000000000001,-0.00150985886658217,0.008796751236425912,-0.010454255498829168,1.5100455229332055,,0.0,¿Õ²Ö,0.0
2011-05-09,3126.26,3149.94,3118.14,3129.76,46027404.0,,1.0,-1.0,0.0026782853847633348,0.0009994286665653501,0.0014368068174537285,1.5140898557876048,,0.0,¿Õ²Ö,0.0
2011-05-10,3135.15,3153.3,3121.75,3153.22,40932995.0,,1.0,-1.0,0.007495782424211228,0.005643002408471544,0.0016019701191145597,1.525439143917294,,0.0,¿Õ²Ö,0.0
2011-05-11,3153.65,3164.65,3127.49,3145.08,47688533.0,,3.0,-0.8999999999999999,-0.002581488129594467,-0.0028371456300737945,1.6352173334066578e-05,1.521501240874853,,0.0,¿Õ²Ö,0.0
2011-05-12,3123.16,3142.4,3101.14,3101.6,48799501.0,,4.0,-0.8500000000000001,-0.013824767573479835,-0.007022421951587162,-0.007088779681279966,1.500466839856997,,0.0,¿Õ²Ö,0.0
2011-05-13,3105.3,3128.44,3080.19,3128.09,46895951.0,,3.0,-0.8999999999999999,0.00854075315965952,0.007218199284800481,0.001072789527985618,1.51328195676047,,0.0,¿Õ²Ö,0.0
2011-05-16,3120.44,3137.6,3098.78,3100.46,45194319.0,,2.0,-0.95,-0.008832866062037925,-0.006522160515418637,-0.002565288338890581,1.4999153399223062,,0.0,¿Õ²Ö,0.0
2011-05-17,3097.07,3136.23,3076.95,3116.03,51203731.0,,7.0,-0.7,0.005021835469575464,0.006001195086145404,-0.0012132549363642608,1.5074476679776885,,0.0,¿Õ²Ö,0.0
2011-05-18,3109.29,3145.7,3106.55,3139.38,39641768.0,,1.0,-1.0,0.007493509369293605,0.00955630372260151,-0.00228274913912907,1.518743741201399,,0.0,¿Õ²Ö,0.0
