日期,日期,收益率,资金余额
232,2022-08-16 00:00:00,-0.22999469014981944,4.180743729021757
233,2022-08-17 00:00:00,-0.07705444392740812,3.858598845778987
234,2022-08-22 00:00:00,0.5725631768953068,6.067890459282768
235,2022-08-23 00:00:00,1.0309558823529414,12.32361782175363
236,2022-08-24 00:00:00,0.2955584170576193,15.965966797574199
237,2022-08-25 00:00:00,-0.21685218978102194,12.503711935549143
238,2022-08-26 00:00:00,0.11751852643528671,13.973129737186184
239,2022-08-30 00:00:00,-0.01568312284730211,13.753987426956604
240,2022-08-31 00:00:00,0.02613827520466505,14.1134929354839
241,2022-09-01 00:00:00,-0.06822407135107422,13.150612986440564
242,2022-09-02 00:00:00,0.09625821211250885,14.416467480698874
243,2022-09-03 00:00:00,1.2156242059721993,31.941474314847476
244,2022-09-04 00:00:00,2.506395631067962,111.99944598745071
245,2022-09-05 00:00:00,1.0077916378963216,224.87155110262427
246,2022-09-06 00:00:00,1.1549169596970517,484.57951922442726
247,2022-09-07 00:00:00,1.1834772220452372,1058.068342496169
248,2022-09-08 00:00:00,0.5712682467430545,1662.509189448285
249,2022-09-09 00:00:00,-0.3429912798577053,1092.2830347842216
250,2022-09-14 00:00:00,-0.15410216503941288,923.9598542881528
251,2022-09-15 00:00:00,-0.09390076643807987,837.1993158124786
252,2022-09-16 00:00:00,-0.027672479135026684,814.0319352137992
253,2022-09-17 00:00:00,-0.1571134724117762,686.1365512182812
254,2022-09-24 00:00:00,-0.11676470588235288,606.0200186201466
255,2022-10-18 00:00:00,0.08411971830985898,656.9982518766088
256,2022-10-19 00:00:00,0.15745353159851283,760.4449468886302
257,2022-10-23 00:00:00,-0.022551505546751116,743.2957684508724
258,2022-10-24 00:00:00,-0.022733118971061117,726.3983373159924
259,2022-10-25 00:00:00,-0.0304610492845786,704.271481762774
260,2022-10-26 00:00:00,-0.0020289855072463947,702.8425251331104
261,2022-10-27 00:00:00,-0.08480707395498388,643.2365071254391
262,2022-10-28 00:00:00,-0.04484799999999989,614.3886362538774
263,2022-10-29 00:00:00,0.009069020866773414,619.9605396163722
264,2022-10-30 00:00:00,0.015798045602605892,629.7547044930478
265,2022-10-31 00:00:00,-0.0019642857142856407,628.517686323508
266,2022-11-02 00:00:00,-0.1666782608695654,523.7574514413426
267,2022-11-04 00:00:00,-0.352992125984252,338.8751951569694
268,2022-11-11 00:00:00,-0.1225481892331779,297.346653614443
269,2022-11-12 00:00:00,-0.06357247008068445,278.4435923739472
270,2022-11-13 00:00:00,0.014746956954533985,282.5497880449516
271,2022-11-14 00:00:00,0.028151589545206468,290.50401370407815
272,2022-11-15 00:00:00,-0.01327605475468474,286.6472665116871
273,2022-11-16 00:00:00,-0.044692685310277036,273.8362304344292
274,2022-11-17 00:00:00,0.07011642183101907,293.0366470801858
275,2022-11-18 00:00:00,0.47043673086438087,430.8918493560477
276,2022-11-19 00:00:00,0.11415491253580301,480.08027073167773
277,2022-11-20 00:00:00,0.11287349816869141,534.2686102909346
278,2022-11-21 00:00:00,0.7068421052631582,911.9121595650006
279,2022-11-22 00:00:00,-0.10489728795777709,816.2550471709123
280,2022-11-23 00:00:00,-0.12571267024093036,713.6414455934204
281,2022-11-24 00:00:00,-0.057819847149587655,672.3788062895981
282,2022-11-25 00:00:00,-0.053784328131574854,636.2153639434017
283,2022-11-26 00:00:00,-0.011067776273804064,629.1738746333193
284,2022-11-27 00:00:00,-0.07784399967627864,580.1964637400403
285,2022-11-28 00:00:00,-0.031195405090196138,562.0970000217704
286,2022-11-29 00:00:00,-0.017054192903046883,552.5108893531752
287,2022-11-30 00:00:00,-0.03831935045926049,531.3390309514932
288,2022-12-01 00:00:00,-0.035177635698581455,512.6477800882443
289,2022-12-02 00:00:00,-0.04335601666027711,490.42141439388433
290,2022-12-03 00:00:00,0.004444163735629392,492.6009274589097
291,2022-12-04 00:00:00,-0.04908064766718223,468.4237548977718
292,2022-12-05 00:00:00,-0.03263249735468976,453.13791795519643
293,2022-12-06 00:00:00,-0.06444535690110986,423.93528310714794
294,2022-12-07 00:00:00,0.019355077835433665,432.1405835088734
295,2022-12-08 00:00:00,0.021095690284879565,441.25688741810376
296,2022-12-09 00:00:00,-0.07963972571062972,406.11530993619976
297,2022-12-10 00:00:00,-0.20677837967873713,322.13944418486426
298,2022-12-11 00:00:00,-0.14785340759838494,274.51002964028237
299,2022-12-12 00:00:00,-0.158599827139153,230.97278639136982
300,2022-12-13 00:00:00,0.3459162303664922,310.8700219771175
301,2022-12-14 00:00:00,0.1266071428571427,350.2283872595775
302,2022-12-15 00:00:00,0.010142293842175354,353.78050647503534
303,2022-12-16 00:00:00,0.1883278145695364,420.40721609678246
304,2022-12-17 00:00:00,0.16181818181818186,488.4367474288073
305,2022-12-18 00:00:00,0.006020273794002495,491.3772703793807
306,2022-12-19 00:00:00,-0.08017214742572387,451.9824994168752
307,2022-12-20 00:00:00,-0.02171387594119767,442.1682074969447
308,2022-12-21 00:00:00,-0.003421926910298967,440.6551402088323
309,2022-12-22 00:00:00,-0.07827586206896553,406.16247923386504
310,2022-12-23 00:00:00,-0.05353242946134118,384.4196149644347
311,2022-12-24 00:00:00,-0.07650881057268721,355.00812746269537
312,2022-12-25 00:00:00,-0.04242846385542165,339.9456779582635
313,2022-12-26 00:00:00,-0.07537735849056615,314.32147072348494
314,2022-12-27 00:00:00,-0.05392739273927394,297.37093332539337
315,2022-12-28 00:00:00,-0.04142857142857148,285.05128037334134
316,2022-12-30 00:00:00,0.04690714451943223,298.42222197726284
317,2022-12-31 00:00:00,0.029802463397629486,307.3159393247795
318,2023-01-01 00:00:00,0.016707818930041363,312.4505183933335
319,2023-01-02 00:00:00,0.003411605328516476,313.5164762467819
320,2023-01-03 00:00:00,0.1239371211925826,352.37280575925075
321,2023-01-04 00:00:00,0.10781150009533769,390.3626465409586
322,2023-01-05 00:00:00,0.06766415510389057,416.7762052032713
323,2023-01-06 00:00:00,0.11352688656440901,464.0915101741279
324,2023-01-07 00:00:00,0.24642873936948062,578.4569959784168
325,2023-01-08 00:00:00,0.24340400899841774,719.255747832745
326,2023-01-09 00:00:00,0.24911330484884386,898.4319242068867
327,2023-01-10 00:00:00,0.32869089152062947,1193.738314345043
328,2023-01-11 00:00:00,0.3508381254173747,1612.5472267887544
329,2023-01-12 00:00:00,0.21806530586264428,1964.187831016403
330,2023-01-13 00:00:00,0.1502232670542647,2259.254544099917
