日期,日期,收益率,资金余额
108,2021-03-07 00:00:00,0.1913918673540984,1084.910349795301
109,2021-03-08 00:00:00,0.28774611927851024,1397.08909271399
110,2021-03-09 00:00:00,0.742244544067209,2434.0708493567563
111,2021-03-10 00:00:00,0.6954709863068367,4126.89650369962
112,2021-03-11 00:00:00,0.6345098655698391,6745.453049482704
113,2021-03-12 00:00:00,0.6491967459844106,11124.579219397494
114,2021-03-13 00:00:00,0.17904129981922123,13116.338342780318
115,2021-03-14 00:00:00,0.0967298334684954,14385.079566393899
116,2021-03-15 00:00:00,0.32267865414835684,19026.83768069491
117,2021-03-16 00:00:00,0.5477999910241735,29449.739191397988
118,2021-03-17 00:00:00,0.7861271491559847,52600.978705318965
119,2021-03-18 00:00:00,0.7611926947062864,92640.45943020869
120,2021-03-19 00:00:00,0.33676956349893405,123838.94651486079
121,2021-03-20 00:00:00,0.12544149181409003,139373.48871037023
122,2021-03-21 00:00:00,-0.027567977579057268,135531.24349848775
123,2021-03-22 00:00:00,0.11859082815111277,151604.00590532352
124,2021-03-23 00:00:00,0.2069916717294391,182984.7725285462
125,2021-03-24 00:00:00,0.15325233470533783,211027.61613407105
126,2021-03-25 00:00:00,0.15666361376354576,244087.96508154095
127,2021-03-26 00:00:00,0.0115480117399549,246906.6957678843
128,2021-03-27 00:00:00,0.4220772143578875,351120.38612390327
129,2021-03-28 00:00:00,0.39796193644926636,490852.93491258594
130,2021-03-29 00:00:00,0.5005858110756507,736566.9494546663
131,2021-03-30 00:00:00,0.3990659800984333,1030505.761046906
132,2021-03-31 00:00:00,0.7287237312690604,1781459.7643312702
133,2021-04-01 00:00:00,0.8152184399530893,3233738.6142486064
134,2021-04-02 00:00:00,0.3525808637392571,4373892.967967369
135,2021-04-03 00:00:00,0.026932894645488092,4491694.566464275
136,2021-04-04 00:00:00,-0.12670411050351005,3922578.40176697
137,2021-04-05 00:00:00,-0.18021339158978533,3215677.2442077044
138,2021-04-06 00:00:00,-0.1374638576387155,2773637.8452978795
139,2021-04-07 00:00:00,0.02825900960759009,2852018.103816128
140,2021-04-08 00:00:00,-0.0981940142477099,2571966.9974952806
141,2021-04-09 00:00:00,-0.12469456885716423,2251256.6816277513
142,2021-04-10 00:00:00,-0.018396751900876085,2209840.870990656
143,2021-04-11 00:00:00,0.11521957095996016,2464457.7880359837
144,2021-04-12 00:00:00,0.158632016248073,2855399.695910398
145,2021-04-13 00:00:00,0.4399201295144337,4111547.499950775
146,2021-04-14 00:00:00,0.29143006769081037,5309776.066175411
147,2021-04-15 00:00:00,-0.06575676948038567,4960622.345399446
148,2021-04-16 00:00:00,-0.1216727692600229,4357049.687381545
149,2021-04-17 00:00:00,-0.22282435254558575,3386192.9117818056
150,2021-04-18 00:00:00,-0.24852098583610682,2544652.911114554
151,2021-04-19 00:00:00,-0.21349189731023943,2001390.1331246838
152,2021-04-20 00:00:00,-0.2942638036809817,1412453.459901828
153,2021-04-21 00:00:00,-0.27490504616930367,1024162.8762955234
154,2021-04-22 00:00:00,0.050761421319796884,1076150.8395592554
155,2021-04-23 00:00:00,0.05245881976651212,1132604.442493275
156,2021-04-24 00:00:00,1.1716778182434147,2459651.9446065947
157,2021-04-26 00:00:00,0.5130613081048867,3721604.1887891823
158,2021-04-27 00:00:00,-0.02149299747746458,3641615.7593474146
159,2021-04-28 00:00:00,0.011889503759112907,3684912.7636074205
160,2021-04-29 00:00:00,0.0860855265114826,4002130.4190114476
161,2021-04-30 00:00:00,-0.1944034031920172,3224102.6455373284
162,2021-05-01 00:00:00,-0.03739852451062009,3103525.963723446
163,2021-05-02 00:00:00,-0.04195367753545365,2973321.6362184845
164,2021-05-03 00:00:00,-0.03990365413773389,2854675.238006581
165,2021-05-04 00:00:00,0.08572459330295867,3099391.111796722
166,2021-05-05 00:00:00,0.003057196407008078,3108866.5591676193
167,2021-05-06 00:00:00,-0.10228993441412437,2790860.802728099
168,2021-05-07 00:00:00,-0.05961801677785872,2624475.2165663866
169,2021-05-08 00:00:00,-0.21410013216314783,2062574.7258406172
170,2021-05-09 00:00:00,-0.20397600331740406,1641858.9767201578
171,2021-05-10 00:00:00,-0.05164775382458986,1557060.648475822
172,2021-05-11 00:00:00,-0.2762507676518626,1126921.4490538691
173,2021-05-12 00:00:00,-0.044938883202136126,1076278.8576768553
174,2021-05-13 00:00:00,-0.17479754601227004,888147.9545300517
175,2021-05-14 00:00:00,-0.006277640177852262,882572.4812468166
176,2021-05-15 00:00:00,-0.36380234748321927,561490.5407451352
177,2021-05-16 00:00:00,-0.19269044740024188,453296.6772379513
178,2021-05-17 00:00:00,-0.23107153480071374,348552.71830851416
179,2021-05-18 00:00:00,-0.012169898190778627,344310.8672125804
180,2021-05-19 00:00:00,-0.4748266932270916,180822.87669187863
181,2021-08-08 00:00:00,0.14164873428918678,206436.20830581294
182,2021-08-10 00:00:00,0.33373577483093064,275331.35623791284
183,2021-08-11 00:00:00,0.12458749653565837,309634.2006293619
184,2021-08-12 00:00:00,0.11276326698194272,344549.56466167106
185,2021-08-13 00:00:00,-0.07366623326624433,319167.8960595215
186,2021-08-14 00:00:00,-0.1051933389093146,285593.55940035934
187,2021-08-15 00:00:00,-0.06649611303089442,266602.69779357756
188,2021-08-16 00:00:00,-0.007450268753350975,264616.436044647
189,2021-08-17 00:00:00,0.040166432713436784,275245.1343179038
190,2021-08-18 00:00:00,0.1397694516729766,313715.995817172
191,2021-08-19 00:00:00,0.010579968606631684,317035.10120431584
192,2021-08-20 00:00:00,-0.042596361964749696,303530.55927788577
193,2021-08-21 00:00:00,0.0009931802218787755,303832.01982609637
