_id,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,代码,昨日成交额,开盘收盘幅,开盘开盘幅,SMA121开盘比值,SMA121收盘比值,SMA121最高比值,SMA121最低比值,SMA121成交量比值,SMA9开盘比值,SMA4开盘比值,SMA9开盘动能4,SMA9成交量比值,SMA4成交量比值,SMA9成交量动能4,未来60日最高开盘价,未来60日最低开盘价,未来60日最高开盘价日期,未来60日最低开盘价日期,1日后总涨跌幅（未来函数）,40日最高开盘价比值,40日最低开盘价比值,2日后总涨跌幅（未来函数）,80日最高开盘价比值,80日最低开盘价比值,3日后总涨跌幅（未来函数）,120日最高开盘价比值,120日最低开盘价比值,4日后总涨跌幅（未来函数）,160日最高开盘价比值,160日最低开盘价比值,5日后总涨跌幅（未来函数）,200日最高开盘价比值,200日最低开盘价比值,6日后总涨跌幅（未来函数）,240日最高开盘价比值,240日最低开盘价比值,7日后总涨跌幅（未来函数）,280日最高开盘价比值,280日最低开盘价比值,8日后总涨跌幅（未来函数）,320日最高开盘价比值,320日最低开盘价比值,9日后总涨跌幅（未来函数）,360日最高开盘价比值,360日最低开盘价比值,10日后总涨跌幅（未来函数）,400日最高开盘价比值,400日最低开盘价比值,11日后总涨跌幅（未来函数）,440日最高开盘价比值,440日最低开盘价比值,12日后总涨跌幅（未来函数）,480日最高开盘价比值,480日最低开盘价比值,13日后总涨跌幅（未来函数）,520日最高开盘价比值,520日最低开盘价比值
643c9f617bb07cf12ad5f005,2014-12-25,67.14,68.17,68.57,66.98,70201.0,67355772.0,2.37,1.7766497461928932,1.19,2.3,600080.0,93795736.0,0.2388772767990321,1.084010840108407,0.7744313740443457,0.7842329490084147,0.7731359222034407,0.788059765349244,0.6922082736379906,0.8632039084597581,0.9497471443222408,1.1002581603423278,924.2919421850312,0.7226172370577957,0.0007818062714573,91.42,65.46,55.0,2.0,0.234707349273866,0.7180748663101605,1.010840108401084,-3.153880005867693,0.6517813804485001,1.010840108401084,-2.801818981956872,0.6517813804485001,1.010840108401084,-2.3324042834091285,,,-0.2200381399442674,,,6.102391081120717,,,4.342085961566666,,,4.1073786122928,,,1.760305119554051,,,-1.041513862402832,,,6.571805779668472,,,9.50564764559192,,,9.62300132022884,,
643c9efa7bb07cf12ad2b1fb,2014-12-26,74.19,72.43,74.74,71.47,339010.0,200308515.0,4.42,-2.0156926406926345,-1.49,5.57,510.0,183178725.0,0.3652597402597379,2.0495185694635376,0.7761184868050195,0.7557126646109693,0.7640971003557923,0.7613654071843049,1.3816512932082117,0.8428553395607162,0.996742014576968,1.1825778016622106,3890.1582282515847,1.0617055059864018,0.0002729209054469,138.94,65.49,59.0,2.0,-5.826315062819287,0.730719984241111,1.0439003799071338,-10.147728841640212,0.6599359544565023,1.0439003799071338,-8.076763771917728,0.6421152847498701,1.0439003799071338,-5.260251277095129,,,-4.514703851995039,,,-3.948640066270903,,,-1.3254176446224064,,,-3.382576280546734,,,-6.392378848543434,,,-1.6981913571724516,,,-0.9388374982742032,,,-1.50490128399835,,,-2.0709650697224857,,
643c9f617bb07cf12ad5f006,2014-12-26,68.25,68.33,69.29,66.9,63084.0,60866296.0,3.51,0.234707349273866,0.16,2.07,600080.0,67355772.0,0.1173536746369441,1.6532618409293989,0.7874269139672981,0.7863068467668227,0.7814520834459582,0.7873811253804428,0.6237161818146311,0.8984992101105844,1.003455120194075,1.1168124678379772,853.0244298206072,0.7763659075385666,0.000910133262774,91.42,65.46,54.0,1.0,-3.3806527147665744,0.7299465240641712,1.0275519421860886,-3.0294160690765293,0.6625570332977381,1.0275519421860886,-2.5611005414898247,0.6625570332977381,1.0275519421860886,-0.4536806673496318,,,5.853944094833885,,,4.097760866383715,,,3.863603102590374,,,1.5220254646568288,,,-1.2732328406263815,,,6.322259622420612,,,9.249231669837554,,,9.366310551734248,,,7.375969559490714,,
643c9e897bb07cf12acebdac,2014-12-29,17.26,16.64,17.28,16.58,78386.0,64092838.0,4.08,-2.9171528588098017,-0.5,1.98,600822.0,69462545.0,0.7001166861143604,1.5294117647058902,0.7939493702646305,0.7631899142973042,0.7801791044776133,0.7745420149412203,0.6112028283876781,0.9756312021102864,1.0206978119455954,1.046192259675408,4485.750619952938,0.8772007374726175,0.0001955527205571,25.28,16.18,51.0,1.0,-2.4038461538461675,0.7354069024286324,1.0550122249388754,0.480769230769229,0.6679566563467493,1.0550122249388754,1.923076923076916,0.6679566563467493,1.0550122249388754,3.966346153846145,,,2.884615384615397,,,12.80048076923077,,,9.555288461538458,,,3.966346153846145,,,4.807692307692313,,,3.125,,,2.524038461538458,,,4.206730769230771,,,0.6009615384615197,,
643c9f617bb07cf12ad5f007,2014-12-29,68.33,66.02,68.33,64.66,87235.0,81873609.0,5.37,-3.3806527147665744,-2.31,2.86,600080.0,60866296.0,0.0,0.1172161172161123,0.7885484024797323,0.7602096652322281,0.7709931423178855,0.7614491929895593,0.8620892146752165,0.9235170446012912,1.0117716739468423,1.0955636172190553,1212.476642008864,1.0907272244189865,0.0008995861747999,94.62,65.46,59.0,0.0,0.3635262041805642,0.7308021390374332,1.0287563986750978,0.8482278097546203,0.6633336569265119,1.0287563986750978,3.029385034837917,0.6633336569265119,1.0287563986750978,9.55770978491366,,,7.740078764010905,,,7.497727961223877,,,5.074219933353552,,,2.1811572250832967,,,10.042411390487738,,,13.071796425325676,,,13.19297182671919,,,11.132990003029407,,,13.314147228112706,,
643c9e897bb07cf12acebdad,2014-12-30,16.66,16.24,16.66,16.16,51034.0,40368385.0,3.0,-2.4038461538461675,-0.4,1.29,600822.0,64092838.0,0.1201923076923128,-3.4762456546929443,0.767362009897222,0.7459269044473819,0.753324987387658,0.7560160841323855,0.3989073950510169,0.9576547231270346,0.9820218096080175,1.0254445426859244,2970.931435963771,0.6785984974403297,0.0002284127089658,25.28,16.18,50.0,0.0,2.9556650246305383,0.7098423519386451,1.0183374083129584,4.4334975369458185,0.6447368421052632,1.0183374083129584,6.527093596059119,0.6447368421052632,1.0183374083129584,5.418719211822687,,,15.578817733990146,,,12.253694581280804,,,6.527093596059119,,,7.389162561576379,,,5.665024630541882,,,5.049261083743839,,,6.773399014778336,,,3.078817733990147,,,6.773399014778336,,
643c9e977bb07cf12acf3b9c,2014-12-30,46.14,45.49,46.71,44.37,65290.0,127840273.0,5.08,-1.194613379669851,-0.55,2.69,600699.0,244068224.0,0.2172024326672517,-5.295566502463056,0.7732850215450088,0.7638365220625274,0.7690029198629603,0.7592380990092289,1.030766059217488,0.8998244815705658,0.9600499375780276,1.066930226106255,1311.336755188574,0.7717334452301519,0.0005885089716097,91.38,45.79,53.0,0.0,0.0,0.7397787397787399,1.0,4.814244888986585,0.6771353096565894,1.0,9.122884150362708,,,10.771598153440308,,,10.17806111233237,,,13.23367773136952,,,17.432402725873807,,,18.245768300725416,,,14.970323147944598,,,13.717300505605625,,,17.718179819740598,,,12.728072103759056,,,16.333260057155407,,
643c9e977bb07cf12acf3b9d,2014-12-31,45.79,45.49,45.84,44.45,50285.0,97243506.0,3.06,0.0,0.0,2.07,600699.0,127840273.0,0.6594856012310357,-0.758560901603822,0.7680297974918329,0.7642299788959235,0.7552645231393925,0.7610429009467669,0.7968631188915632,0.9193958593610576,0.9647616539373188,1.0493430486056232,1038.779351343907,0.6643984937570192,0.0006395953990589,91.38,45.91,52.0,0.0,4.814244888986585,0.7341670675004008,1.0,9.122884150362708,0.6719988259465806,1.0,10.771598153440308,,,10.17806111233237,,,13.23367773136952,,,17.432402725873807,,,18.245768300725416,,,14.970323147944598,,,13.717300505605625,,,17.718179819740598,,,12.728072103759056,,,16.333260057155407,,,20.15827654429543,,
643c9efa7bb07cf12ad2b1fe,2014-12-31,65.49,66.58,67.39,65.22,164713.0,90005149.0,3.33,2.3048555623847555,1.5,2.7,510.0,130546110.0,0.6299938537184913,-2.4284862932062112,0.6879213624580912,0.6980402282616791,0.6920811432228308,0.698212800594553,0.669493943749372,0.8443422579397472,0.9390930274242716,1.1122184381908384,2150.799431257617,0.5582668318400507,0.0002595624788284,150.91,66.85,58.0,0.0,3.0639831781315907,0.6450310253127154,1.0,3.8750375488134647,0.591866244916403,1.0,4.490838089516358,0.5668166868616928,1.0,7.344547912285981,,,5.106638630219296,,,1.8323820967257376,,,6.939020726945033,,,7.765094623009916,,,7.149294082307001,,,6.533493541604107,,,12.451186542505276,,,18.579152898768413,,,25.127665965755487,,
643c9f697bb07cf12ad626f7,2014-12-31,13.46,13.84,13.92,13.32,58788.0,38931705.0,4.47,3.129657228017879,0.42,2.39,600355.0,56393856.0,0.2980625931445768,-2.7456647398843903,0.767085221224767,0.7880065500950522,0.7810433572919081,0.7717708802206534,0.9476737300187912,0.9275650842266462,0.948555320648344,1.022629394722418,4101.488372093023,1.0868652880873366,0.000264992897574,33.84,13.82,58.0,0.0,1.0115606936416333,0.720556745182013,1.0,3.3236994219653315,0.686734693877551,1.0,4.046242774566489,0.686734693877551,1.0,5.346820809248554,,,3.90173410404624,,,3.1791907514450823,,,5.0578034682080775,,,4.190751445086716,,,5.346820809248554,,,5.924855491329484,,,4.9132947976878505,,,9.393063583815042,,,10.54913294797688,,
643c9efa7bb07cf12ad2b1ff,2015-01-05,66.85,68.62,69.3,66.85,253714.0,142482281.0,3.68,3.0639831781315907,2.04,4.17,510.0,90005149.0,0.4055271853409481,2.0766529241105447,0.7033446226484814,0.7207614027686264,0.7130545107906765,0.7168189274190756,1.0363172218156576,0.9023080730064929,0.984499834321272,1.0910905751301947,3463.304616877995,0.9269124048524128,0.0002676381396932,150.91,67.8,57.0,5.0,0.7869425823374909,0.6584260809612922,1.0207665292411054,1.384436024482638,0.6041572525982828,1.0207665292411054,4.153308073447959,0.5785875021637528,1.0207665292411054,1.981929466627808,,,-1.1949868842903055,,,3.759836782279225,,,4.56135237540074,,,3.963858933255615,,,3.366365491110468,,,9.108131740017477,,,15.0539201399009,,,21.407752841737103,,,28.14048382395804,,
643c9f627bb07cf12ad5fa29,2015-01-05,114.27,117.9,118.89,112.57,23784.0,50250251.0,5.53,3.176686794434236,3.63,1.37,600661.0,28107954.0,0.0,0.5809347768682249,0.776592918440352,0.8010230437516841,0.7918321627512714,0.7828584598442904,0.8063520456196035,0.937399166902134,0.9854260089686095,1.0512341420413165,197.70390963415872,0.847672678024093,0.0042875868241182,302.04,117.95,49.0,0.0,2.2815945716708974,0.7075541795665634,1.0146510388918486,1.5351993214588466,0.6686366296079578,1.0146510388918486,11.704834605597949,0.6686366296079578,1.0146510388918486,8.439355385920265,,,8.490245971161992,,,6.480067854113658,,,8.159457167090745,,,7.277353689567434,,,9.465648854961838,,,13.519932145886337,,,17.67599660729431,,,23.36726039016115,,,23.92705682782019,,
643c9efa7bb07cf12ad2b205,2015-01-13,67.8,71.2,72.29,67.53,236848.0,137095194.0,7.02,5.014749262536888,3.4,3.89,510.0,83312140.0,0.0,-2.544200086244064,0.7197660615536057,0.754516704515697,0.7509250181569699,0.7305207257707621,0.984201561357422,0.9924533211892512,0.9750485367081348,0.9824628684195842,3441.1132276498884,1.0889050056261715,0.0003164397488802,150.91,69.71,51.0,14.0,0.77247191011236,0.667782921304048,1.0352725606962896,0.1966292134831571,0.628184934679885,1.0352725606962896,-0.3792134831460569,0.5868097628526917,1.0352725606962896,5.154494382022468,,,10.88483146067416,,,17.008426966292124,,,23.49719101123595,,,30.182584269662915,,,37.26123595505617,,,29.803370786516847,,,22.738764044943814,,,16.05337078651685,,,9.747191011235955,,
643c9efa7bb07cf12ad2b206,2015-01-14,71.61,71.75,72.29,70.25,216366.0,126442701.0,2.87,0.77247191011236,0.55,3.55,510.0,137095194.0,0.575842696629203,5.619469026548685,0.7614764442444647,0.7613513191172907,0.7521369946645007,0.7610090145581213,0.9011155261541622,1.0406245458802243,1.0218321917808242,0.9819412734652492,3110.0474342388966,1.0629806948289455,0.00034178922261,150.91,69.71,50.0,13.0,-0.5714285714285672,0.7053087757313109,1.0934493815849748,-1.1428571428571344,0.6634855925136662,1.0934493815849748,4.34843205574913,0.6197853557209624,1.0934493815849748,10.034843205574903,,,16.111498257839727,,,22.55052264808364,,,29.184668989547035,,,36.20905923344948,,,28.808362369337992,,,21.797909407665507,,,15.163763066202083,,,8.90592334494773,,,2.8432055749129104,,
643c9efa7bb07cf12ad2b207,2015-01-15,71.88,71.34,71.88,70.25,141516.0,82235574.0,2.27,-0.5714285714285672,-0.41,2.32,510.0,126442701.0,0.1811846689895313,0.3770423125261768,0.7652715917509731,0.758040437534687,0.7489221437778837,0.7620111842022689,0.5894118605592307,1.0338809691235684,1.0237128818628525,0.990165127742572,2018.805179983832,0.7607609975325101,0.0003768372525865,150.91,69.71,49.0,12.0,-0.5747126436781547,0.7079680882497783,1.0975721484196062,4.94813568825343,0.6797163120567375,1.0975721484196062,10.6672273619288,0.6221222087588714,1.0975721484196062,16.77880571909167,,,23.254835996635823,,,29.92710961592373,,,36.99186991869918,,,29.54864031398934,,,22.49789739276702,,,15.82562377347909,,,9.5318194561256,,,3.43425848051584,,,9.153350154191209,,
643c9e1c7bb07cf12acc257d,2015-01-16,48.88,53.17,53.17,48.37,371642.0,507860672.0,9.92,9.923506305561316,4.8,6.65,788.0,181173823.0,1.054372544965898,0.9083402146986108,0.7695023880740712,0.8344816762347499,0.8184401782522576,0.775312230093841,2.493584778184503,0.9646310711544792,1.0114324142568931,1.04851734979509,7212.148263147679,1.2870428890778216,0.0001784548572932,74.4,53.62,51.0,0.0,7.729922888847085,0.6957016794762311,1.029486099410278,11.90520970472071,,,10.513447432762836,,,12.112093285687408,,,8.632687605792743,,,8.990031972917055,,,8.914801579838239,,,13.090088395711865,,,10.306563851796112,,,5.999623848034608,,,6.545044197855932,,,7.523039307880386,,,6.206507429001307,,
643c9efa7bb07cf12ad2b208,2015-01-16,71.34,70.93,71.47,70.39,126527.0,73297418.0,1.51,-0.5747126436781547,-0.41,2.08,510.0,82235574.0,0.0,-0.7512520868113381,0.760559731870037,0.754648114947036,0.7456988876433569,0.7645269903334415,0.5269699475927123,1.0188032560575035,1.00965927183951,0.9910247791576772,1798.3938723941883,0.7017027217760105,0.000390183003038,150.91,69.71,48.0,11.0,5.554772310728895,0.7026494632128435,1.0893266147503438,11.306922317778078,0.6746099290780142,1.0893266147503438,17.45382771746793,0.6174485026830535,1.0893266147503438,23.96729169603835,,,30.67813337092906,,,37.78373043846044,,,30.297476385168466,,,23.205977724517112,,,16.49513604962638,,,10.164951360496245,,,4.032144367686441,,,9.784294374735648,,,15.917101367545447,,
643c9e897bb07cf12acebdba,2015-01-20,16.86,17.34,17.36,16.8,83795.0,69541632.0,3.35,3.584229390681015,0.6,2.12,600822.0,64813989.0,0.7168458781362075,-0.7067137809187329,0.7854027187994483,0.8047823435324464,0.7930681668019567,0.795330057278789,0.6165097765904934,0.9688417826586632,0.9941037735849066,1.026074423480086,4791.936713686609,0.9475803031759404,0.0001977447449315,27.14,17.42,54.0,0.0,6.401384083044981,0.7183638687686408,1.0420271940667492,9.746251441753184,0.6524767801857585,1.0420271940667492,17.128027681660885,0.6524767801857585,1.0420271940667492,23.817762399077267,,,21.97231833910034,,,17.935409457900796,,,15.167243367935402,,,15.167243367935402,,,12.975778546712814,,,20.58823529411764,,,19.55017301038062,,,14.359861591695488,,,11.245674740484436,,
643c9df27bb07cf12acaca6a,2015-01-20,14.33,15.09,15.12,14.33,54453.0,36390845.0,5.52,5.450733752620551,0.78,1.86,600152.0,38463134.0,0.1397624039133349,-5.785667324128863,0.7745184748427659,0.8140319747483307,0.7988437741517147,0.7921829312865492,0.4501789937609255,0.9434528163862466,0.9567684860624264,1.0141137632374488,3589.255895708214,1.2003372662695155,0.0003344251012319,24.75,15.21,56.0,0.0,7.157057654075549,0.718295739348371,1.0,8.084824387011258,0.6668217775709633,1.0,8.084824387011258,0.6460775473399459,1.0,10.205434062292904,,,10.536779324055656,,,9.807819748177591,,,12.657388999337304,,,11.133200795228635,,,12.19350563286945,,,12.392312789927118,,,12.856196156394972,,,9.609012591119948,,,8.084824387011258,,
643c9e9b7bb07cf12acf5d49,2015-04-17,730.68,773.07,773.07,725.6,306384.0,157554290.0,6.5,5.801445229101665,42.39,16.1,600656.0,137108058.0,0.0,3.356673032039037,0.5512982892671888,0.5788693004950318,0.5669144610794251,0.5586207010639653,2.7561299370533434,0.939447056352936,0.9734547465044844,1.0361996878073905,384.8808839211442,0.8025938967981668,0.0020853046496396,,,,,5.701941609427341,0.3879352910257975,1.0335667303203904,11.622492141720665,0.3879352910257975,1.0335667303203904,17.981554063668238,0.3879352910257975,1.0335667303203904,24.560518452404057,,,31.57928777471639,,,38.81537247597242,,,46.49126211080497,,,38.37686108631817,,,30.700971451485625,,,23.4648867502296,,,16.666019894705506,,,10.087055505969689,,,8.333009947352753,,
643c9e9b7bb07cf12acf5d4a,2015-04-20,806.97,817.15,817.15,774.76,264539.0,141866439.0,5.48,5.701941609427341,44.08,13.9,600656.0,157554290.0,4.385113896542348,10.440959106585668,0.609484104243152,0.6124350734639138,0.5998435768058574,0.5971569390970488,2.338742235968118,1.047940402396369,1.0775296014527806,1.028235574264289,335.0899563835046,0.8695726491512233,0.0025950424134945,,,,,5.601174814905452,0.4284394561218151,1.1414810099724166,11.61720614330295,0.4284394561218151,1.1414810099724166,17.841277611209705,0.4284394561218151,1.1414810099724166,24.481429358135,,,31.327173713516498,,,38.58899834791654,,,30.912317200024475,,,23.65049256562444,,,16.804748210242913,,,10.3726366028269,,,4.148565134920146,,,2.4891390809520964,,,4.148565134920146,,
643c9e9b7bb07cf12acf5d4b,2015-04-21,862.92,862.92,862.92,862.92,36872.0,21127496.0,0.0,5.601174814905452,45.77,1.94,600656.0,141866439.0,5.601174814905452,6.933343246960844,0.6521350701730229,0.6471191778866671,0.6338721368600623,0.6654452248478169,0.3266571187228315,1.114870917359546,1.110750695088042,0.9963043055412528,46.47268969052101,0.1657990082726384,0.0035676654262268,,,,,5.696935984795815,0.4581446342201528,1.2206238064926798,11.590877485746075,0.4581446342201528,1.2206238064926798,17.878830019005253,0.4581446342201528,1.2206238064926798,24.36147035646412,,,31.23812172623188,,,23.968618180132584,,,17.091966810364802,,,10.609326472905956,,,4.518379455801225,,,-1.3755620451490258,,,-2.946970750475131,,,-1.3755620451490258,,,4.1255272794697095,,
643c9e9b7bb07cf12acf5d4c,2015-04-22,912.08,912.08,912.08,912.08,9087.0,5470260.0,0.0,5.696935984795815,49.16,0.48,600656.0,21127496.0,5.696935984795815,5.696935984795815,0.689483930758274,0.6841792648854915,0.6702938673964398,0.7035072515411289,0.0806208747432403,1.1564330101108555,1.1013297511056082,0.952350669235942,11.244833588617542,0.0589221277326944,0.0052399288320582,,,,,5.576265239891232,0.4842448407494518,1.2901619633637456,11.525304797824742,0.4842448407494518,1.2901619633637456,17.65853872467329,0.4842448407494518,1.2901619633637456,24.16454696956407,,,17.286860801684067,,,10.780852556793263,,,4.647618629944739,,,-1.1150337689676435,,,-6.691299008858886,,,-8.178010700815719,,,-6.691299008858886,,,-1.4867116919568546,,,4.089553547934388,,
